date,log_date,time,target,target_raw,top10_raw,top1
2023-05-08,2023-05-08,13:10:00,161226,161226.XSHE,"161226.XSHE:0.7802,513030.XSHG:0.5568,513520.XSHG:0.4340,513290.XSHG:0.1736,518880.XSHG:0.1209,513500.XSHG:0.0801,513100.XSHG:0.0291",161226
2023-05-09,2023-05-09,13:10:00,161226,161226.XSHE,"161226.XSHE:0.6476,513030.XSHG:0.4845,513520.XSHG:0.4454,518880.XSHG:0.1235,513500.XSHG:0.0738,513100.XSHG:0.0442",161226
2023-05-10,2023-05-10,13:10:00,161226,161226.XSHE,"161226.XSHE:0.5166,513520.XSHG:0.4855,518880.XSHG:0.1314,513500.XSHG:0.0589,513100.XSHG:0.0457",161226
2023-05-11,2023-05-11,13:10:00,513520,513520.XSHG,"513520.XSHG:0.4917,161226.XSHE:0.4109,518880.XSHG:0.1433,513100.XSHG:0.0865,513500.XSHG:0.0688",513520
2023-05-12,2023-05-12,13:10:00,513520,513520.XSHG,"513520.XSHG:0.5965,513100.XSHG:0.1547,518880.XSHG:0.1314,513290.XSHG:0.1028,513500.XSHG:0.0701",513520
2023-05-15,2023-05-15,13:10:00,513520,513520.XSHG,"513520.XSHG:0.7415,513100.XSHG:0.2481,518880.XSHG:0.1150,513500.XSHG:0.0868,513290.XSHG:0.0754",513520
2023-05-16,2023-05-16,13:10:00,513520,513520.XSHG,"513520.XSHG:0.9078,513100.XSHG:0.3929,513500.XSHG:0.1141,518880.XSHG:0.1052,513290.XSHG:0.0891",513520
2023-05-17,2023-05-17,13:10:00,513520,513520.XSHG,"513520.XSHG:1.0785,513100.XSHG:0.4869,513500.XSHG:0.1249",513520
2023-05-18,2023-05-18,13:10:00,513520,513520.XSHG,"513520.XSHG:1.4497,513100.XSHG:0.6507,513500.XSHG:0.1600,513030.XSHG:0.0615",513520
2023-05-19,2023-05-19,13:10:00,513520,513520.XSHG,"513520.XSHG:2.3827,513100.XSHG:0.8778,513500.XSHG:0.2199,513030.XSHG:0.0920",513520
2023-05-22,2023-05-22,13:10:00,513100,513100.XSHG,"513100.XSHG:1.1312,513500.XSHG:0.2981,513030.XSHG:0.1137",513100
2023-05-23,2023-05-23,13:10:00,513100,513100.XSHG,"513100.XSHG:1.3901,513500.XSHG:0.3809,513030.XSHG:0.1329",513100
2023-05-24,2023-05-24,13:10:00,513100,513100.XSHG,"513100.XSHG:1.4732,513500.XSHG:0.4069,513030.XSHG:0.1111,518880.XSHG:0.0138",513100
2023-05-25,2023-05-25,13:10:00,513100,513100.XSHG,"513100.XSHG:1.6228,513500.XSHG:0.4309,513290.XSHG:0.1238",513100
2023-05-26,2023-05-26,13:10:00,513100,513100.XSHG,"513100.XSHG:1.8662,513500.XSHG:0.4672",513100
2023-05-29,2023-05-29,13:10:00,513100,513100.XSHG,"513100.XSHG:2.3032,513500.XSHG:0.5759",513100
2023-05-30,2023-05-30,13:10:00,513100,513100.XSHG,"513100.XSHG:2.7568,513500.XSHG:0.6971,513310.XSHG:0.0279",513100
2023-05-31,2023-05-31,13:10:00,513100,513100.XSHG,"513100.XSHG:3.1100,513500.XSHG:0.7860,513310.XSHG:0.2124,518880.XSHG:0.0003",513100
2023-06-01,2023-06-01,13:10:00,513100,513100.XSHG,"513100.XSHG:3.2448,513500.XSHG:0.8006,513310.XSHG:0.5333",513100
2023-06-02,2023-06-02,13:10:00,513100,513100.XSHG,"513100.XSHG:3.4724,513500.XSHG:0.8538,513310.XSHG:0.8509,513520.XSHG:0.3535",513100
2023-06-05,2023-06-05,13:10:00,513100,513100.XSHG,"513100.XSHG:3.5934,515880.XSHG:1.4239,513310.XSHG:1.0994,513500.XSHG:0.9740,159732.XSHE:0.6834,515050.XSHG:0.6619,159667.XSHE:0.4103,562500.XSHG:0.3389,516520.XSHG:0.3040",513100
2023-06-06,2023-06-06,13:10:00,513100,513100.XSHG,"513100.XSHG:3.6745,515880.XSHG:2.0462,513310.XSHG:1.2400,513500.XSHG:1.0586,515050.XSHG:0.9493,159732.XSHE:0.6427,516520.XSHG:0.3869,159667.XSHE:0.3284,562500.XSHG:0.2166",513100
2023-06-07,2023-06-07,13:10:00,513100,513100.XSHG,"513100.XSHG:3.5589,513500.XSHG:1.0961,513520.XSHG:0.4115,513290.XSHG:0.0195,513030.XSHG:0.0000",513100
2023-06-08,2023-06-08,13:10:00,513500,513500.XSHG,"513500.XSHG:1.1327,513520.XSHG:0.2548,501018.XSHG:0.0323,513290.XSHG:0.0166",513500
2023-06-09,2023-06-09,13:10:00,513100,513100.XSHG,"513100.XSHG:2.9318,513310.XSHG:1.2393,513500.XSHG:1.1439,513520.XSHG:0.2220,513290.XSHG:0.0256,513030.XSHG:0.0001",513100
2023-06-12,2023-06-12,13:10:00,513100,513100.XSHG,"513100.XSHG:2.7340,513310.XSHG:1.4526,513500.XSHG:1.1515,513520.XSHG:0.2205,513290.XSHG:0.0332,513030.XSHG:0.0001",513100
2023-06-13,2023-06-13,13:10:00,515880,515880.XSHG,"515880.XSHG:3.8848,513100.XSHG:2.8739,515050.XSHG:1.9839,516510.XSHG:1.8888,513310.XSHG:1.7485,159869.XSHE:1.4987,513500.XSHG:1.2540,515980.XSHG:1.1778,513360.XSHG:1.1134,515400.XSHG:1.0065",515880
2023-06-14,2023-06-14,13:10:00,515880,515880.XSHG,"515880.XSHG:4.7029,513100.XSHG:2.9708,516510.XSHG:2.8288,515050.XSHG:2.5288,159869.XSHE:2.4267,513310.XSHG:2.0203,515400.XSHG:1.7316,513360.XSHG:1.6772,515980.XSHG:1.6645,513500.XSHG:1.3522",515880
2023-06-15,2023-06-15,13:10:00,516510,516510.XSHG,"516510.XSHG:3.7289,159869.XSHE:3.3573,513100.XSHG:3.0315,515050.XSHG:2.9826,515400.XSHG:2.4732,513360.XSHG:2.2108,515980.XSHG:2.0874,513310.XSHG:2.0832,159819.XSHE:1.5911,513500.XSHG:1.4107",516510
2023-06-16,2023-06-16,13:10:00,516510,516510.XSHG,"516510.XSHG:4.7624,159869.XSHE:4.6011,515050.XSHG:3.6210,515400.XSHG:3.2390,513100.XSHG:3.0395,513360.XSHG:2.9983,512980.XSHG:2.7764,515980.XSHG:2.5622,516190.XSHG:2.3997,513310.XSHG:2.0853",516510
2023-06-19,2023-06-19,13:10:00,515050,515050.XSHG,"515050.XSHG:4.5278,515400.XSHG:4.2634,512980.XSHG:3.7653,513360.XSHG:3.5101,515980.XSHG:3.3880,513100.XSHG:2.9749,159819.XSHE:2.7622,159852.XSHE:2.2229,513310.XSHG:2.0762,159998.XSHE:2.0054",515050
2023-06-20,2023-06-20,13:10:00,515980,515980.XSHG,"515980.XSHG:4.5164,513360.XSHG:4.0420,159819.XSHE:3.7463,159852.XSHE:3.5541,159998.XSHE:2.9086,513100.XSHG:2.7944,516520.XSHG:2.3023,513310.XSHG:1.9296,159605.XSHE:1.6595,159851.XSHE:1.5277",515980
2023-06-21,2023-06-21,13:10:00,159852,159852.XSHE,"159852.XSHE:4.2498,159998.XSHE:3.3380,516520.XSHG:2.6213,513100.XSHG:2.6090,159851.XSHE:1.7271,513180.XSHG:1.4818,513310.XSHG:1.4647,513500.XSHG:1.4620,159985.XSHE:1.0624,159732.XSHE:0.7505",159852
2023-06-26,2023-06-26,13:10:00,516520,516520.XSHG,"516520.XSHG:2.4263,513100.XSHG:2.2943,159985.XSHE:1.5173,513500.XSHG:1.3514,513180.XSHG:1.2677,159667.XSHE:0.8061,159980.XSHE:0.6163,513030.XSHG:0.2282",516520
2023-06-27,2023-06-27,13:10:00,159985,159985.XSHE,159985.XSHE:1.8594,159985
2023-06-28,2023-06-28,13:10:00,159985,159985.XSHE,"159985.XSHE:2.0384,513500.XSHG:1.1751",159985
2023-06-29,2023-06-29,13:10:00,159985,159985.XSHE,"159985.XSHE:2.0499,513100.XSHG:1.4495,513500.XSHG:1.1686,513030.XSHG:0.4295",159985
2023-06-30,2023-06-30,13:10:00,159985,159985.XSHE,"159985.XSHE:2.1971,513100.XSHG:1.2929,513500.XSHG:1.1702,518880.XSHG:0.0012",159985
2023-07-03,2023-07-03,13:10:00,159985,159985.XSHE,"159985.XSHE:2.8923,513100.XSHG:1.2099,513500.XSHG:1.1824,513030.XSHG:0.5128,159980.XSHE:0.3887,513520.XSHG:0.3715,513310.XSHG:0.1418,501018.XSHG:0.0012,518880.XSHG:0.0011",159985
2023-07-04,2023-07-04,13:10:00,515880,515880.XSHG,"515880.XSHG:4.8377,159985.XSHE:3.4801,515050.XSHG:2.3015,159667.XSHE:1.8156,562500.XSHG:1.5775,516520.XSHG:1.2374,513500.XSHG:1.1627,513100.XSHG:1.1580,513180.XSHG:0.9738,513030.XSHG:0.5063",515880
2023-07-05,2023-07-05,13:10:00,159985,159985.XSHE,"159985.XSHE:4.0469,515880.XSHG:3.7491,515050.XSHG:2.0268,159667.XSHE:2.0062,562500.XSHG:1.6955,516520.XSHG:1.2982,513500.XSHG:1.0835,513100.XSHG:1.0275,513180.XSHG:0.7220,515790.XSHG:0.6514",159985
2023-07-06,2023-07-06,13:10:00,159985,159985.XSHE,"159985.XSHE:4.3409,515880.XSHG:2.7128,159667.XSHE:2.0419,515050.XSHG:1.5907,562500.XSHG:1.5258,516520.XSHG:1.3080,513500.XSHG:1.0239,513100.XSHG:0.9544,515790.XSHG:0.7166,512660.XSHG:0.7040",159985
2023-07-07,2023-07-07,13:10:00,159985,159985.XSHE,"159985.XSHE:4.4489,513500.XSHG:0.8935,513100.XSHG:0.8447,159980.XSHE:0.2577,501018.XSHG:0.1708",159985
2023-07-10,2023-07-10,13:10:00,159985,159985.XSHE,"159985.XSHE:3.9158,501018.XSHG:0.2191,159980.XSHE:0.1841",159985
2023-07-11,2023-07-11,13:10:00,159985,159985.XSHE,"159985.XSHE:4.0202,501018.XSHG:0.2567,159980.XSHE:0.1699,513310.XSHG:0.0011,518880.XSHG:0.0000",159985
2023-07-12,2023-07-12,13:10:00,159985,159985.XSHE,"159985.XSHE:3.8509,516520.XSHG:1.2742,512710.XSHG:1.2489,159667.XSHE:1.1930,512670.XSHG:1.1667,159732.XSHE:0.9925,512660.XSHG:0.8710,159638.XSHE:0.8506,159981.XSHE:0.8388,516150.XSHG:0.8379",159985
2023-07-13,2023-07-13,13:10:00,159985,159985.XSHE,"159985.XSHE:3.6007,501018.XSHG:0.5450,513500.XSHG:0.4252,513100.XSHG:0.3728,159980.XSHE:0.1672,513030.XSHG:0.0103,513310.XSHG:0.0041,518880.XSHG:0.0038",159985
2023-07-14,2023-07-14,13:10:00,159985,159985.XSHE,"159985.XSHE:3.5660,159981.XSHE:1.3458,159732.XSHE:1.1497,512710.XSHG:0.9800,516520.XSHG:0.9565,515220.XSHG:0.8457,512670.XSHG:0.8340,516150.XSHG:0.7560,501018.XSHG:0.7290,159667.XSHE:0.6390",159985
2023-07-17,2023-07-17,13:10:00,159985,159985.XSHE,"159985.XSHE:3.1839,159981.XSHE:1.4749,159732.XSHE:1.0951,501018.XSHG:0.8131,515220.XSHG:0.7141,512710.XSHG:0.6707,516520.XSHG:0.6682,512670.XSHG:0.5549,159825.XSHE:0.4474,516150.XSHG:0.4134",159985
2023-07-18,2023-07-18,13:10:00,159985,159985.XSHE,"159985.XSHE:2.9354,501018.XSHG:0.9354,513100.XSHG:0.4197,513500.XSHG:0.3377,159980.XSHE:0.1640,518880.XSHG:0.0360,513310.XSHG:0.0317,513030.XSHG:0.0288,161226.XSHE:0.0269",159985
2023-07-19,2023-07-19,13:10:00,159985,159985.XSHE,"159985.XSHE:2.7295,501018.XSHG:1.0797,513100.XSHG:0.4789,513500.XSHG:0.3758,159980.XSHE:0.1616,161226.XSHE:0.1464,518880.XSHG:0.0823,513030.XSHG:0.0528,513310.XSHG:0.0329",159985
2023-07-20,2023-07-20,13:10:00,159985,159985.XSHE,"159985.XSHE:2.7099,501018.XSHG:1.1344,513100.XSHG:0.5128,513500.XSHG:0.3964,161226.XSHE:0.3381,159980.XSHE:0.1558,518880.XSHG:0.1429,513030.XSHG:0.0656,513310.XSHG:0.0313",159985
2023-07-21,2023-07-21,13:10:00,159985,159985.XSHE,"159985.XSHE:2.5964,501018.XSHG:1.1652,161226.XSHE:0.5307,513100.XSHG:0.4642,513500.XSHG:0.3923,518880.XSHG:0.2031,159980.XSHE:0.1756,513030.XSHG:0.0765",159985
2023-07-24,2023-07-24,13:10:00,159985,159985.XSHE,"159985.XSHE:2.4348,501018.XSHG:1.2879,161226.XSHE:0.7243,513100.XSHG:0.4451,513500.XSHG:0.4098,518880.XSHG:0.2404,159980.XSHE:0.2025,513030.XSHG:0.0931",159985
2023-07-25,2023-07-25,13:10:00,159985,159985.XSHE,"159985.XSHE:2.2924,501018.XSHG:1.4467,513500.XSHG:0.3979,159980.XSHE:0.2276,518880.XSHG:0.2276",159985
2023-07-26,2023-07-26,13:10:00,159985,159985.XSHE,"159985.XSHE:2.2883,501018.XSHG:1.6525,159981.XSHE:1.3944,161226.XSHE:0.8750,159825.XSHE:0.6631,159865.XSHE:0.4799,512880.XSHG:0.4560,513500.XSHG:0.4044,513100.XSHG:0.4019,512890.XSHG:0.3788",159985
2023-07-27,2023-07-27,13:10:00,159985,159985.XSHE,"159985.XSHE:2.5482,501018.XSHG:1.8566,159981.XSHE:1.2900,161226.XSHE:1.1189,512880.XSHG:0.7401,159825.XSHE:0.6746,159865.XSHE:0.5527,159605.XSHE:0.5388,512070.XSHG:0.4897,512890.XSHG:0.4863",159985
2023-07-28,2023-07-28,13:10:00,159985,159985.XSHE,"159985.XSHE:2.5150,501018.XSHG:2.0202,159981.XSHE:1.1773,512880.XSHG:1.1516,161226.XSHE:1.0276,159605.XSHE:0.9703,512070.XSHG:0.7829,513180.XSHG:0.7766,512200.XSHG:0.7047,159825.XSHE:0.6700",159985
2023-07-31,2023-07-31,13:10:00,159985,159985.XSHE,"159985.XSHE:2.3212,501018.XSHG:2.2294,512880.XSHG:1.8334,159605.XSHE:1.4633,512200.XSHG:1.2795,512070.XSHG:1.2459,159981.XSHE:1.2183,513180.XSHG:1.1848,513090.XSHG:1.1443,512690.XSHG:1.0663",159985
2023-08-01,2023-08-01,13:10:00,501018,501018.XSHG,"501018.XSHG:2.4924,512880.XSHG:2.2868,159985.XSHE:2.2754,159605.XSHE:1.8874,512200.XSHG:1.8745,513180.XSHG:1.5831,513090.XSHG:1.5705,512070.XSHG:1.5187,513330.XSHG:1.3571,512690.XSHG:1.2990",501018
2023-08-02,2023-08-02,13:10:00,512880,512880.XSHG,"512880.XSHG:2.9303,512200.XSHG:2.8307,501018.XSHG:2.7626,159985.XSHE:2.0897,159605.XSHE:2.0697,513090.XSHG:1.9552,512070.XSHG:1.7882,513180.XSHG:1.7478,513330.XSHG:1.5304,512690.XSHG:1.4530",512880
2023-08-03,2023-08-03,13:10:00,512200,512200.XSHG,"512200.XSHG:3.9722,512880.XSHG:3.6530,501018.XSHG:2.5589,513090.XSHG:2.3746,512070.XSHG:2.1851,159605.XSHE:2.0482,513180.XSHG:1.9135,159985.XSHE:1.7983,512690.XSHG:1.7320,513330.XSHG:1.6667",512200
2023-08-04,2023-08-04,13:10:00,513090,513090.XSHG,"513090.XSHG:3.2539,512070.XSHG:3.0189,501018.XSHG:2.5264,159605.XSHE:2.2710,513180.XSHG:2.2131,512690.XSHG:1.9647,513330.XSHG:1.9365,513360.XSHG:1.6256,159985.XSHE:1.6140,515210.XSHG:1.5046",513090
2023-08-07,2023-08-07,13:10:00,513090,513090.XSHG,"513090.XSHG:3.5894,512070.XSHG:3.2446,501018.XSHG:2.5591,513180.XSHG:2.2518,159605.XSHE:2.1154,513330.XSHG:1.8961,512690.XSHG:1.7111,513360.XSHG:1.6934,515210.XSHG:1.4520,512800.XSHG:1.3497",513090
2023-08-08,2023-08-08,13:10:00,513090,513090.XSHG,"513090.XSHG:4.2621,512070.XSHG:3.9000,501018.XSHG:2.4684,513180.XSHG:2.3451,159605.XSHE:1.9571,513330.XSHG:1.7851,512690.XSHG:1.7391,513360.XSHG:1.6202,512800.XSHG:1.3998,515210.XSHG:1.3152",513090
2023-08-09,2023-08-09,13:10:00,513090,513090.XSHG,"513090.XSHG:4.3039,512070.XSHG:4.0626,513180.XSHG:2.0315,512690.XSHG:1.6911,159605.XSHE:1.6218,513330.XSHG:1.4987,159851.XSHE:1.4049,512800.XSHG:1.3238,513360.XSHG:1.2844,515210.XSHG:1.1289",513090
2023-08-10,2023-08-10,13:10:00,159985,159985.XSHE,159985.XSHE:1.0327,159985
2023-08-11,2023-08-11,13:10:00,501018,501018.XSHG,"501018.XSHG:2.3831,159985.XSHE:1.0288",501018
2023-08-14,2023-08-14,13:10:00,501018,501018.XSHG,"501018.XSHG:2.3361,159985.XSHE:0.9839,518880.XSHG:0.0001",501018
2023-08-15,2023-08-15,13:10:00,501018,501018.XSHG,"501018.XSHG:2.1772,159985.XSHE:1.0221,518880.XSHG:0.0001,513500.XSHG:0.0000",501018
2023-08-16,2023-08-16,13:10:00,159985,159985.XSHE,159985.XSHE:0.9786,159985
2023-08-17,2023-08-17,13:10:00,159985,159985.XSHE,159985.XSHE:1.0857,159985
2023-08-18,2023-08-18,13:10:00,159985,159985.XSHE,159985.XSHE:1.1742,159985
2023-08-21,2023-08-21,13:10:00,159985,159985.XSHE,159985.XSHE:1.3272,159985
2023-08-22,2023-08-22,13:10:00,159985,159985.XSHE,159985.XSHE:1.3081,159985
2023-08-23,2023-08-23,13:10:00,511880,511880.XSHG,,
2023-08-24,2023-08-24,13:10:00,511880,511880.XSHG,,
2023-08-25,2023-08-25,13:10:00,159985,159985.XSHE,"159985.XSHE:1.2936,518880.XSHG:0.0096",159985
2023-08-28,2023-08-28,13:10:00,159985,159985.XSHE,"159985.XSHE:1.4870,518880.XSHG:0.0232",159985
2023-08-29,2023-08-29,13:10:00,159985,159985.XSHE,"159985.XSHE:1.5806,518880.XSHG:0.0502",159985
2023-08-30,2023-08-30,13:10:00,159985,159985.XSHE,"159985.XSHE:1.7183,159981.XSHE:0.4059,518880.XSHG:0.0740",159985
2023-08-31,2023-08-31,13:10:00,159985,159985.XSHE,"159985.XSHE:1.8567,159981.XSHE:0.5798,518880.XSHG:0.1164",159985
2023-09-01,2023-09-01,13:10:00,159985,159985.XSHE,"159985.XSHE:1.9131,159981.XSHE:0.7587,518880.XSHG:0.1725",159985
2023-09-04,2023-09-04,13:10:00,159985,159985.XSHE,"159985.XSHE:1.6323,159981.XSHE:0.9546,518880.XSHG:0.2013",159985
2023-09-05,2023-09-05,13:10:00,159985,159985.XSHE,"159985.XSHE:1.4035,159981.XSHE:1.0057,161226.XSHE:0.2760,518880.XSHG:0.2306",159985
2023-09-06,2023-09-06,13:10:00,159985,159985.XSHE,"159985.XSHE:1.3510,159981.XSHE:1.1681,161226.XSHE:0.3333,518880.XSHG:0.2652",159985
2023-09-07,2023-09-07,13:10:00,159985,159985.XSHE,"159985.XSHE:1.2836,159981.XSHE:1.2247,161226.XSHE:0.3300,518880.XSHG:0.2898",159985
2023-09-08,2023-09-08,13:10:00,501018,501018.XSHG,"501018.XSHG:0.4082,518880.XSHG:0.3159,513100.XSHG:0.1190,513500.XSHG:0.0640",501018
2023-09-11,2023-09-11,13:10:00,159985,159985.XSHE,"159985.XSHE:0.8664,501018.XSHG:0.5671,518880.XSHG:0.3376",159985
2023-09-12,2023-09-12,13:10:00,501018,501018.XSHG,"501018.XSHG:0.7602,518880.XSHG:0.3661,159980.XSHE:0.3002,513100.XSHG:0.2322",501018
2023-09-13,2023-09-13,13:10:00,501018,501018.XSHG,"501018.XSHG:0.9475,518880.XSHG:0.3964",501018
2023-09-14,2023-09-14,13:10:00,501018,501018.XSHG,"501018.XSHG:1.2669,518880.XSHG:0.4340,161226.XSHE:0.1280,513520.XSHG:0.1092",501018
2023-09-15,2023-09-15,13:10:00,501018,501018.XSHG,"501018.XSHG:1.8400,518880.XSHG:0.4828,159980.XSHE:0.3274,513100.XSHG:0.2721,513520.XSHG:0.1959,161226.XSHE:0.1413,513500.XSHG:0.0834",501018
2023-09-18,2023-09-18,13:10:00,501018,501018.XSHG,"501018.XSHG:2.3410,159980.XSHE:0.3167,513520.XSHG:0.2673",501018
2023-09-19,2023-09-19,13:10:00,501018,501018.XSHG,"501018.XSHG:2.8728,518880.XSHG:0.3599,513520.XSHG:0.2705,161226.XSHE:0.0471",501018
2023-09-20,2023-09-20,13:10:00,518880,518880.XSHG,"518880.XSHG:0.3917,513520.XSHG:0.2901,161226.XSHE:0.0317",518880
2023-09-21,2023-09-21,13:10:00,518880,518880.XSHG,"518880.XSHG:0.4079,161226.XSHE:0.0271",518880
2023-09-22,2023-09-22,13:10:00,501018,501018.XSHG,"501018.XSHG:2.1512,161226.XSHE:0.0262",501018
2023-09-25,2023-09-25,13:10:00,518880,518880.XSHG,"518880.XSHG:0.3479,161226.XSHE:0.0215",518880
2023-09-26,2023-09-26,13:10:00,518880,518880.XSHG,518880.XSHG:0.3349,518880
2023-09-27,2023-09-27,13:10:00,511880,511880.XSHG,,
2023-09-28,2023-09-28,13:10:00,501018,501018.XSHG,501018.XSHG:1.1504,501018
2023-10-09,2023-10-09,13:10:00,511880,511880.XSHG,,
2023-10-10,2023-10-10,13:10:00,511880,511880.XSHG,,
2023-10-11,2023-10-11,13:10:00,511880,511880.XSHG,,
2023-10-12,2023-10-12,13:10:00,511880,511880.XSHG,,
2023-10-13,2023-10-13,13:10:00,515120,515120.XSHG,"515120.XSHG:1.7930,159992.XSHE:1.6986,512010.XSHG:0.6097,512170.XSHG:0.3906,513120.XSHG:0.3392,159883.XSHE:0.1455",515120
2023-10-16,2023-10-16,13:10:00,511880,511880.XSHG,,
2023-10-17,2023-10-17,13:10:00,511880,511880.XSHG,,
2023-10-18,2023-10-18,13:10:00,511880,511880.XSHG,,
2023-10-19,2023-10-19,13:10:00,511880,511880.XSHG,,
2023-10-20,2023-10-20,13:10:00,511880,511880.XSHG,,
2023-10-23,2023-10-23,13:10:00,511880,511880.XSHG,,
2023-10-24,2023-10-24,13:10:00,511880,511880.XSHG,,
2023-10-25,2023-10-25,13:10:00,511880,511880.XSHG,,
2023-10-26,2023-10-26,13:10:00,511880,511880.XSHG,,
2023-10-27,2023-10-27,13:10:00,511880,511880.XSHG,,
2023-10-30,2023-10-30,13:10:00,511880,511880.XSHG,,
2023-10-31,2023-10-31,13:10:00,561980,561980.XSHG,561980.XSHG:0.2670,561980
2023-11-01,2023-11-01,13:10:00,561980,561980.XSHG,561980.XSHG:0.3711,561980
2023-11-02,2023-11-02,13:10:00,513120,513120.XSHG,"513120.XSHG:0.7202,561980.XSHG:0.3737",513120
2023-11-03,2023-11-03,13:10:00,513120,513120.XSHG,"513120.XSHG:0.9427,561980.XSHG:0.3543",513120
2023-11-06,2023-11-06,13:10:00,513120,513120.XSHG,"513120.XSHG:1.4374,561980.XSHG:0.4624,518880.XSHG:0.2436",513120
2023-11-07,2023-11-07,13:10:00,513120,513120.XSHG,"513120.XSHG:1.9204,159892.XSHE:1.1011,561980.XSHG:0.5304,513310.XSHG:0.4745,518880.XSHG:0.2717",513120
2023-11-08,2023-11-08,13:10:00,513120,513120.XSHG,"513120.XSHG:2.4940,159892.XSHE:1.6800,561980.XSHG:0.7229,513310.XSHG:0.7137,512480.XSHG:0.6574,159995.XSHE:0.5564,588200.XSHG:0.5167,159985.XSHE:0.4645,518880.XSHG:0.2708",513120
2023-11-09,2023-11-09,13:10:00,513120,513120.XSHG,"513120.XSHG:2.6177,159892.XSHE:1.9642,513310.XSHG:0.7988,512480.XSHG:0.7163,561980.XSHG:0.7132,159985.XSHE:0.6813,588200.XSHG:0.5995,159995.XSHE:0.5944,512880.XSHG:0.2496,518880.XSHG:0.2431",513120
2023-11-10,2023-11-10,13:10:00,513120,513120.XSHG,"513120.XSHG:2.7594,159892.XSHE:2.2654,513310.XSHG:0.8880,159985.XSHE:0.8455,512480.XSHG:0.7451,561980.XSHG:0.7387,588200.XSHG:0.6705,159995.XSHE:0.6195,159516.XSHE:0.3986,512880.XSHG:0.3966",513120
2023-11-13,2023-11-13,13:10:00,513120,513120.XSHG,"513120.XSHG:2.4376,159892.XSHE:2.2019,159985.XSHE:0.9985,513310.XSHG:0.8913,588200.XSHG:0.7948,512480.XSHG:0.7770,561980.XSHG:0.6943,159995.XSHE:0.6234,159516.XSHE:0.4986,512880.XSHG:0.4493",513120
2023-11-14,2023-11-14,13:10:00,159892,159892.XSHE,"159892.XSHE:2.1442,513120.XSHG:2.1170,159985.XSHE:1.0663,588200.XSHG:0.9980,513310.XSHG:0.9121,512480.XSHG:0.8756,561980.XSHG:0.7301,588220.XSHG:0.7224,159995.XSHE:0.6897,159516.XSHE:0.6333",159892
2023-11-15,2023-11-15,13:10:00,159892,159892.XSHE,"159892.XSHE:2.1407,513120.XSHG:1.9593,588200.XSHG:1.3491,159869.XSHE:1.3125,512480.XSHG:1.0820,159985.XSHE:1.0432,513310.XSHG:1.0345,588220.XSHG:1.0064,159995.XSHE:0.8663,159516.XSHE:0.7898",159892
2023-11-16,2023-11-16,13:10:00,159892,159892.XSHE,"159892.XSHE:1.9302,159869.XSHE:1.8437,513120.XSHG:1.5079,588200.XSHG:1.4159,512980.XSHG:1.1615,588220.XSHG:1.1466,513310.XSHG:1.1268,512480.XSHG:1.0780,159985.XSHE:0.9752,563300.XSHG:0.8577",159892
2023-11-17,2023-11-17,13:10:00,513310,513310.XSHG,"513310.XSHG:1.3199,159509.XSHE:0.5044,513030.XSHG:0.4851,513100.XSHG:0.4518,513520.XSHG:0.2821,513500.XSHG:0.2397,518880.XSHG:0.0046",513310
2023-11-20,2023-11-20,13:10:00,513310,513310.XSHG,"513310.XSHG:1.3784,159509.XSHE:0.9718,513030.XSHG:0.7770,513100.XSHG:0.6673,513520.XSHG:0.4881,513500.XSHG:0.3551",513310
2023-11-21,2023-11-21,13:10:00,159509,159509.XSHE,"159509.XSHE:1.5053,513310.XSHG:1.2695,513030.XSHG:1.0170,513100.XSHG:0.8970,513520.XSHG:0.6248,513500.XSHG:0.4893",159509
2023-11-22,2023-11-22,13:10:00,159509,159509.XSHE,"159509.XSHE:2.0478,513030.XSHG:1.2750,513100.XSHG:1.1357,513520.XSHG:0.8043,513500.XSHG:0.6463",159509
2023-11-23,2023-11-23,13:10:00,159509,159509.XSHE,"159509.XSHE:2.5951,513030.XSHG:1.5432,513100.XSHG:1.3760,513520.XSHG:0.8996,513500.XSHG:0.8408",159509
2023-11-24,2023-11-24,13:10:00,159509,159509.XSHE,"159509.XSHE:2.8532,513030.XSHG:1.6449,513100.XSHG:1.4846,513520.XSHG:0.9577,513500.XSHG:0.9429",159509
2023-11-27,2023-11-27,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7661,513520.XSHG:0.9555,161226.XSHE:0.0021",513030
2023-11-28,2023-11-28,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7628,513520.XSHG:0.9132,513500.XSHG:0.8940,513310.XSHG:0.3001,161226.XSHE:0.0309",513030
2023-11-29,2023-11-29,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7397,513520.XSHG:0.9075,513310.XSHG:0.2533,161226.XSHE:0.1012",513030
2023-11-30,2023-11-30,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7618,513100.XSHG:1.0692,513520.XSHG:0.8677,513310.XSHG:0.1885,161226.XSHE:0.1741",513030
2023-12-01,2023-12-01,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7424,513520.XSHG:0.8388,513500.XSHG:0.5996,161226.XSHE:0.3233",513030
2023-12-04,2023-12-04,13:10:00,513030,513030.XSHG,"513030.XSHG:1.6697,513520.XSHG:0.7898,513500.XSHG:0.5234,161226.XSHE:0.5102",513030
