date,value_ths,weak_ths,pool_ths,target_ths,pending_ths,position_ths,positions_raw_ths,value_jq,weak_jq,pool_jq,target_jq,pending_jq,position_jq,positions_raw_jq,_merge,weak_match,target_match,position_match,value_diff_pct
2020-08-17,1310575.22,True,9.0,513500,,513500,513500.SH:590800:1306849.60,1309802.98,True,9,513500,,513500,513500.XSHG:590600:1306407.20,both,True,True,True,0.0005895848549679616
2020-08-18,1308802.82,False,44.0,513500,,513500,513500.SH:590800:1305077.20,1308031.18,False,44,513500,,513500,513500.XSHG:590600:1304635.40,both,True,True,True,0.0005899247753407
2020-08-19,1306406.61,False,44.0,512890,,512890,512890.SH:880300:1224497.30,1305248.35,False,44,512890,,512890,512890.XSHG:936300:1302393.30,both,True,True,True,0.0008873866800904739
2020-08-20,1296152.86,True,9.0,513100,,512890,512890.SH:564900:776737.50|513100.SH:126500:519409.00,1300922.48,True,9,513100,,513100,513100.XSHG:315900:1297085.40,both,True,True,False,-0.003666336828924588
2020-08-21,1310706.74,True,9.0,513100,,512890,512890.SH:192800:264714.40|513100.SH:126500:532565.00,1333776.08,True,9,513100,,513100,513100.XSHG:315900:1329939.00,both,True,True,False,-0.017296261603372054
2020-08-24,1335298.48,True,9.0,513100,,513100,513100.SH:126500:555461.50,1390953.98,True,9,513100,,513100,513100.XSHG:315900:1387116.90,both,True,True,True,-0.04001246683948523
2020-08-25,1360598.48,False,44.0,513100,,513100,513100.SH:126500:580761.50,1454133.98,False,44,513100,,513100,513100.XSHG:315900:1450296.90,both,True,True,True,-0.06432385274429797
2020-08-26,1349466.48,False,44.0,513100,,513100,513100.SH:126500:569629.50,1426334.78,False,44,513100,,513100,513100.XSHG:315900:1422497.70,both,True,True,True,-0.053892186517389695
2020-08-27,1374007.48,True,9.0,513100,,513100,513100.SH:126500:594170.50,1487619.38,True,9,513100,,513100,513100.XSHG:315900:1483782.30,both,True,True,True,-0.07637161865960629
2020-08-28,1397982.05,True,9.0,513500,,513500,513500.SH:604700:1394438.20,1543722.43,True,9,513500,,513500,513500.XSHG:667800:1539946.80,both,True,True,True,-0.09440840993675259
2020-08-31,1401930.78,False,44.0,512690,,512690,512690.SH:694300:1397625.90,1548083.12,False,44,512690,,512690,512690.XSHG:766900:1543769.70,both,True,True,True,-0.09440858705312938
2020-09-01,1364173.25,False,44.0,159928,,159928,159928.SZ:279200:1359704.00,1506283.74,False,44,159928,,159928,159928.XSHE:308500:1502395.00,both,True,True,True,-0.09434509994776952
2020-09-02,1368787.38,False,44.0,512690,,512690,512690.SH:698600:1365064.40,1511380.81,False,44,512690,,512690,512690.XSHG:771300:1507120.20,both,True,True,True,-0.09434646057203822
2020-09-03,1391142.58,False,44.0,512690,,512690,512690.SH:698600:1387419.60,1536062.41,False,44,512690,,512690,512690.XSHG:771300:1531801.80,both,True,True,True,-0.09434501427581954
2020-09-04,1336793.06,False,44.0,159980,,159980,159980.SZ:1239600:1333809.60,1475432.61,False,44,159980,,159980,159980.XSHE:1368300:1472290.80,both,True,True,True,-0.09396535569320241
2020-09-07,1345470.26,True,9.0,159980,,159980,159980.SZ:1239600:1342486.80,1485010.71,True,9,159980,,159980,159980.XSHE:1368300:1481868.90,both,True,True,True,-0.09396595530277352
2020-09-08,1349189.06,True,9.0,159980,,159980,159980.SZ:1239600:1346205.60,1489115.61,True,9,159980,,159980,159980.XSHE:1368300:1485973.80,both,True,True,True,-0.0939662099170393
2020-09-09,1328886.7,True,9.0,159985,,159985,159985.SZ:1274700:1325688.00,1466851.9,True,9,159985,,159985,159985.XSHE:1407100:1463384.00,both,True,True,True,-0.09405530306092935
2020-09-10,1337809.6,True,9.0,159985,,159985,159985.SZ:1274700:1334610.90,1476701.6,True,9,159985,,159985,159985.XSHE:1407100:1473233.70,both,True,True,True,-0.09405556274876381
2020-09-11,1365853.0,True,9.0,159985,,159985,159985.SZ:1274700:1362654.30,1507657.8,True,9,159985,,159985,159985.XSHE:1407100:1504189.90,both,True,True,True,-0.0940563568204934
2020-09-14,1388797.6,True,9.0,159985,,159985,159985.SZ:1274700:1385598.90,1532985.6,True,9,159985,,159985,159985.XSHE:1407100:1529517.70,both,True,True,True,-0.09405698266180718
2020-09-15,1400015.05,True,9.0,513100,,513100,513100.SH:290400:1397114.40,1544434.93,True,9,513100,,513100,513100.XSHG:320500:1541925.50,both,True,True,True,-0.09350985088118924
2020-09-16,1397401.45,True,9.0,513100,,513100,513100.SH:290400:1394500.80,1541550.43,True,9,513100,,513100,513100.XSHG:320500:1539041.00,both,True,True,True,-0.0935090913632971
2020-09-17,1346172.54,True,9.0,159985,,159985,159985.SZ:1252400:1342572.80,1485439.22,True,9,159985,,159985,159985.XSHE:1381900:1481396.80,both,True,True,True,-0.09375454621428392
2020-09-18,1386249.34,True,9.0,159985,,159985,159985.SZ:1252400:1382649.60,1529660.02,True,9,159985,,159985,159985.XSHE:1381900:1525617.60,both,True,True,True,-0.09375330343013077
2020-09-21,1373725.34,False,45.0,159985,,159985,159985.SZ:1252400:1370125.60,1515841.02,False,45,159985,,159985,159985.XSHE:1381900:1511798.60,both,True,True,True,-0.09375368401100526
2020-09-22,1357444.14,False,45.0,159985,,159985,159985.SZ:1252400:1353844.40,1497876.32,False,45,159985,,159985,159985.XSHE:1381900:1493833.90,both,True,True,True,-0.09375418926443813
2020-09-23,1351182.14,True,9.0,159985,,159985,159985.SZ:1252400:1347582.40,1490966.82,True,9,159985,,159985,159985.XSHE:1381900:1486924.40,both,True,True,True,-0.09375438683471182
2020-09-24,1352434.54,False,44.0,159985,,159985,159985.SZ:1252400:1348834.80,1492348.72,False,45,159985,,159985,159985.XSHE:1381900:1488306.30,both,True,True,True,-0.09375434717429842
2020-09-25,1347036.95,True,9.0,511880,,511880,511880.SH:13100:1330095.40,1486466.2,True,9,511880,,511880,511880.XSHG:14600:1482396.40,both,True,True,True,-0.09379913919334326
2020-09-28,1351541.06,True,9.0,513520,,513520,513520.SH:962200:1069966.40,1492853.07,True,9,513520,,513520,513520.XSHG:1339600:1489635.20,both,True,True,True,-0.09465902093097478
2020-09-29,1354427.66,True,9.0,513520,,513520,513520.SH:962200:1072853.00,1496871.87,True,9,513520,,513520,513520.XSHG:1339600:1493654.00,both,True,True,True,-0.095161257857027
2020-09-30,1342881.26,True,9.0,513520,,513520,513520.SH:962200:1061306.60,1480796.67,True,9,513520,,513520,513520.XSHG:1339600:1477578.80,both,True,True,True,-0.09313595363501181
2020-10-09,1346582.54,True,9.0,159985,,159985,159985.SZ:834800:951672.00|513520.SH:356700:394866.90,1486340.36,True,9,159985,,159985,159985.XSHE:1300300:1482342.00,both,True,True,True,-0.09402814036483542
2020-10-12,1353679.86,False,46.0,159985,,159985,159985.SZ:834800:959185.20,1498043.06,False,46,159985,,159985,159985.XSHE:1300300:1494044.70,both,True,True,True,-0.09636785740991982
2020-10-13,1336983.86,False,45.0,159985,,159985,159985.SZ:834800:942489.20,1472037.06,False,45,159985,,159985,159985.XSHE:1300300:1468038.70,both,True,True,True,-0.09174578797628907
2020-10-14,1335314.26,False,46.0,159985,,159985,159985.SZ:834800:940819.60,1469436.46,False,46,159985,,159985,159985.XSHE:1300300:1465438.10,both,True,True,True,-0.09127458291051249
2020-10-15,1326604.32,False,46.0,515030,,515030,515030.SH:1091100:1322413.20,1459969.75,False,46,515030,,515030,515030.XSHG:1201500:1456218.00,both,True,True,True,-0.09134807758859387
2020-10-16,1286073.57,False,46.0,515030,,515030,515030.SH:1084300:1281642.60,1415481.69,False,46,515030,,515030,515030.XSHG:1193500:1410717.00,both,True,True,True,-0.09142337969769143
2020-10-19,1274146.27,False,46.0,515030,,515030,515030.SH:1084300:1269715.30,1402353.19,False,46,515030,,515030,515030.XSHG:1193500:1397588.50,both,True,True,True,-0.09142270357726356
2020-10-20,1319686.87,False,46.0,515030,,515030,515030.SH:1084300:1315255.90,1452480.19,False,46,515030,,515030,515030.XSHG:1193500:1447715.50,both,True,True,True,-0.09142521936908465
2020-10-21,1290410.77,False,46.0,515030,,515030,515030.SH:1084300:1285979.80,1420255.69,False,46,515030,,515030,515030.XSHG:1193500:1415491.00,both,True,True,True,-0.09142362246054436
2020-10-22,1303422.37,False,46.0,515030,,515030,515030.SH:1084300:1298991.40,1434577.69,False,46,515030,,515030,515030.XSHG:1193500:1429813.00,both,True,True,True,-0.09142434105468333
2020-10-23,1297600.31,True,9.0,159985,,159985,159985.SZ:1144300:1294203.30,1428312.09,True,9,159985,,159985,159985.XSHE:1259600:1424607.60,both,True,True,True,-0.09151485933301873
2020-10-26,1306754.71,True,9.0,159985,,159985,159985.SZ:1144300:1303357.70,1438388.89,True,9,159985,,159985,159985.XSHE:1259600:1434684.40,both,True,True,True,-0.09151501441310494
2020-10-27,1302308.63,True,9.0,513520,,513520,513520.SH:390700:432114.20,1435655.12,True,9,513520,,513520,513520.XSHG:1295300:1432601.80,both,True,True,True,-0.09288197990057678
2020-10-28,1311114.56,True,9.0,159980,,159980,159980.SZ:1078800:1160788.80|513520.SH:135700:150219.90,1445206.64,True,9,159980,,513520,513520.XSHG:275000:304425.00|159980.XSHE:1060300:1140882.80,both,True,True,False,-0.09278401876149689
2020-10-29,1299522.6,True,9.0,511880,,511880,511880.SH:12600:1281558.60,1433301.89,True,9,511880,,511880,511880.XSHG:14000:1423954.00,both,True,True,True,-0.0933364359130231
2020-10-30,1267519.95,False,45.0,515030,,515030,515030.SH:1019700:1267487.10,1396754.74,False,45,515030,,515030,515030.XSHG:1123700:1396759.10,both,True,True,True,-0.09252504129679917
2020-11-02,1304986.75,True,9.0,511880,,511880,511880.SH:12600:1282213.80,1438114.83,True,9,511880,,511880,511880.XSHG:14100:1434858.30,both,True,True,True,-0.09257124481499168
2020-11-03,1306815.43,True,9.0,159980,,159980,159980.SZ:1215200:1303909.60,1440196.34,True,9,159980,,159980,159980.XSHE:1339300:1437068.90,both,True,True,True,-0.09261300441855047
2020-11-04,1314472.86,False,45.0,515030,,515030,515030.SH:998600:1312160.40,1448770.44,False,45,515030,,515030,515030.XSHG:1100700:1446319.80,both,True,True,True,-0.09269762571908902
2020-11-05,1372610.06,False,45.0,512690,,512690,512690.SH:645600:1371254.40,1512861.75,False,45,512690,,512690,512690.XSHG:711700:1511650.80,both,True,True,True,-0.09270621720722327
2020-11-06,1348910.04,False,45.0,512690,,512690,512690.SH:641900:1346064.30,1486165.07,False,45,512690,,512690,512690.XSHG:707300:1483208.10,both,True,True,True,-0.09235517155574113
2020-11-09,1373944.14,False,45.0,512690,,512690,512690.SH:641900:1371098.40,1513749.77,False,45,512690,,512690,512690.XSHG:707300:1510792.80,both,True,True,True,-0.09235716019299556
2020-11-10,1409248.64,False,45.0,512690,,512690,512690.SH:641900:1406402.90,1552651.27,False,45,512690,,512690,512690.XSHG:707300:1549694.30,both,True,True,True,-0.09235984459021507
2020-11-11,1409890.54,False,45.0,512690,,512690,512690.SH:641900:1407044.80,1553358.57,False,45,512690,,512690,512690.XSHG:707300:1550401.60,both,True,True,True,-0.09235989215291096
2020-11-12,1451614.04,False,45.0,512690,,512690,512690.SH:641900:1448768.30,1599333.07,False,45,512690,,512690,512690.XSHG:707300:1596376.10,both,True,True,True,-0.09236289349034721
2020-11-13,1389185.63,False,45.0,512400,,512400,512400.SH:1572700:1385548.70,1531044.7,False,45,512400,,512400,512400.XSHG:1732900:1526684.90,both,True,True,True,-0.0926550805472891
2020-11-16,1459650.18,True,9.0,513520,,513520,513520.SH:1211400:1454891.40,1609117.24,True,9,513520,,513520,513520.XSHG:1335300:1603695.30,both,True,True,True,-0.09288761333512285
2020-11-17,1457227.38,True,9.0,513520,,513520,513520.SH:1211400:1452468.60,1606446.64,True,9,513520,,513520,513520.XSHG:1335300:1601024.70,both,True,True,True,-0.09288777870642506
2020-11-18,1439056.38,True,9.0,513520,,513520,513520.SH:1211400:1434297.60,1586417.14,True,9,513520,,513520,513520.XSHG:1335300:1580995.20,both,True,True,True,-0.09288903673847093
2020-11-19,1441479.18,True,9.0,513520,,513520,513520.SH:1211400:1436720.40,1589087.74,True,9,513520,,513520,513520.XSHG:1335300:1583665.80,both,True,True,True,-0.09288886716853029
2020-11-20,1437844.98,True,9.0,513520,,513520,513520.SH:1211400:1433086.20,1585081.84,True,9,513520,,513520,513520.XSHG:1335300:1579659.90,both,True,True,True,-0.09288912173771424
2020-11-23,1454758.13,False,47.0,512690,,512690,512690.SH:638600:1452176.40,1603885.39,False,47,512690,,512690,512690.XSHG:704000:1600896.00,both,True,True,True,-0.09297875080712592
2020-11-24,1457951.13,False,47.0,512690,,512690,512690.SH:638600:1455369.40,1607405.39,False,47,512690,,512690,512690.XSHG:704000:1604416.00,both,True,True,True,-0.09297857337656434
2020-11-25,1393952.21,False,47.0,515220,,515220,515220.SH:1076700:1390019.70,1537227.94,False,47,515220,,515220,515220.XSHG:1187800:1533449.80,both,True,True,True,-0.0932039590693362
2020-11-26,1393634.28,True,9.0,513520,,513520,513520.SH:1108100:1364071.10,1535848.54,True,9,513520,,513520,513520.XSHG:1245000:1532595.00,both,True,True,True,-0.09259653949991709
2020-11-27,1400282.88,True,9.0,513520,,513520,513520.SH:1108100:1370719.70,1543318.54,True,9,513520,,513520,513520.XSHG:1245000:1540065.00,both,True,True,True,-0.09268058167693638
2020-11-30,1400282.88,True,9.0,513520,,513520,513520.SH:1108100:1370719.70,1543318.54,True,9,513520,,513520,513520.XSHG:1245000:1540065.00,both,True,True,True,-0.09268058167693638
2020-12-01,1416904.38,True,9.0,513520,,513520,513520.SH:1108100:1387341.20,1561993.54,True,9,513520,,513520,513520.XSHG:1245000:1558740.00,both,True,True,True,-0.09288717032722182
2020-12-02,1414201.23,False,46.0,515220,,513520,513520.SH:734500:914452.50|515220.SH:374900:499741.70,1571554.4,False,46,515220,,515220,515220.XSHG:1176300:1568007.90,both,True,True,False,-0.1001258181072191
2020-12-03,1393284.39,False,46.0,515220,,513520,513520.SH:413000:513359.00|515220.SH:374900:480996.70,1512739.4,False,46,515220,,515220,515220.XSHG:1176300:1509192.90,both,True,True,False,-0.0789660201882757
2020-12-04,1384285.58,False,46.0,513520,,513520,513520.SH:413000:510055.00,1494796.58,False,46,513520,,513520,513520.XSHG:1207800:1491633.00,both,True,True,True,-0.07393046082564625
2020-12-07,1383046.58,False,46.0,513520,,513520,513520.SH:413000:508816.00,1491173.18,False,46,513520,,513520,513520.XSHG:1207800:1488009.60,both,True,True,True,-0.07251109492191898
2020-12-08,1381463.81,False,46.0,159981,,159981,159981.SZ:1191500:1155755.00,1483058.98,False,46,159981,,159981,159981.XSHE:1525700:1479929.00,both,True,True,True,-0.0685037961200976
2020-12-09,1396953.31,False,46.0,159981,,159981,159981.SZ:1191500:1171244.50,1502893.08,False,46,159981,,159981,159981.XSHE:1525700:1499763.10,both,True,True,True,-0.07049055678664784
2020-12-10,1419348.62,True,9.0,159980,,159980,159980.SZ:1220800:1416128.00,1530531.7,True,9,159980,,159980,159980.XSHE:1316600:1527256.00,both,True,True,True,-0.07264343495792991
2020-12-11,1431556.62,True,9.0,159980,,159980,159980.SZ:1220800:1428336.00,1543697.7,True,9,159980,,159980,159980.XSHE:1316600:1540422.00,both,True,True,True,-0.07264445622999882
2020-12-14,1442333.17,True,9.0,501018,,501018,501018.SH:2551400:1438989.60,1548964.1,True,9,159980,,159980,159980.XSHE:1316600:1545688.40,both,True,False,False,-0.06884015581768499
2020-12-15,1429148.35,True,9.0,159980,,159980,159980.SZ:1215600:1425898.80,1547647.5,True,9,159980,,159980,159980.XSHE:1316600:1544371.80,both,True,True,True,-0.0765672738785802
2020-12-16,1435226.35,True,9.0,159980,,159980,159980.SZ:1215600:1431976.80,1554230.5,True,9,159980,,159980,159980.XSHE:1316600:1550954.80,both,True,True,True,-0.07656789002660791
2020-12-17,1451029.15,True,9.0,159980,,159980,159980.SZ:1215600:1447779.60,1571346.3,True,9,159980,,159980,159980.XSHE:1316600:1568070.60,both,True,True,True,-0.07656946785059415
2020-12-18,1467406.24,False,46.0,159981,,159981,159981.SZ:1417200:1463967.60,1589243.02,False,46,159981,,159981,159981.XSHE:1534800:1585448.40,both,True,True,True,-0.07666340419100914
2020-12-21,1471657.84,False,46.0,159981,,159981,159981.SZ:1417200:1468219.20,1593847.42,False,47,159981,,159981,159981.XSHE:1534800:1590052.80,both,True,True,True,-0.07666328562366398
2020-12-22,1453627.23,False,46.0,512690,,512690,512690.SH:563400:1452445.20,1574165.95,False,47,512690,,512690,512690.XSHG:610400:1573611.20,both,True,True,True,-0.07657307032971972
2020-12-23,1457724.68,False,47.0,159967,,159967,159967.SZ:2357800:1454762.60,1580303.14,False,47,159967,,159967,159967.XSHE:2553500:1575509.50,both,True,True,True,-0.07756642184486195
2020-12-24,1460450.63,False,47.0,512690,,512690,512690.SH:585300:1457397.00,1583544.28,False,47,512690,,512690,512690.XSHG:634800:1580652.00,both,True,True,True,-0.07773300156785012
2020-12-25,1481942.02,False,47.0,515030,,515030,515030.SH:906200:1478918.40,1608295.68,False,47,515030,,515030,515030.XSHG:983400:1604908.80,both,True,True,True,-0.07856370042603111
2020-12-28,1492242.38,False,47.0,512690,,512690,512690.SH:570700:1488385.60,1619761.6,False,47,512690,,512690,512690.XSHG:619500:1615656.00,both,True,True,True,-0.07872715342801073
2020-12-29,1464410.88,False,47.0,512010,,512010,512010.SH:500500:1460959.50,1589815.53,False,47,512010,,512010,512010.XSHG:543500:1586476.50,both,True,True,True,-0.07888000062497824
2020-12-30,1489797.32,False,47.0,159967,,159967,159967.SZ:2339900:1485836.50,1618052.72,False,48,159967,,159967,159967.XSHE:2540500:1613217.50,both,True,True,True,-0.07926527882231171
2020-12-31,1543615.02,False,47.0,159967,,159967,159967.SZ:2339900:1539654.20,1676484.22,False,48,159967,,159967,159967.XSHE:2540500:1671649.00,both,True,True,True,-0.0792546678429219
2021-01-04,1629367.23,False,48.0,512670,,512670,512670.SH:715800:1626297.60,1772385.38,False,48,512670,,512670,512670.XSHG:778800:1769433.60,both,True,True,True,-0.0806924676844265
2021-01-05,1610961.17,False,48.0,512660,,512660,512660.SH:1159700:1605024.80,1753816.38,False,49,512660,,512660,512660.XSHG:1262200:1746884.80,both,True,True,True,-0.08145391480492381
2021-01-06,1654540.06,False,48.0,159949,,159949,159949.SZ:1260700:1651517.00,1801431.69,False,49,159949,,159949,159949.XSHE:1372700:1798237.00,both,True,True,True,-0.08154160427809498
2021-01-07,1687318.26,False,49.0,159949,,159949,159949.SZ:1260700:1684295.20,1837121.89,False,49,159949,,159949,159949.XSHE:1372700:1833927.20,both,True,True,True,-0.08154256438586116
2021-01-08,1669274.54,False,50.0,512010,,512010,512010.SH:525800:1662579.60,1817886.15,False,50,512010,,512010,512010.XSHG:572600:1810561.20,both,True,True,True,-0.08174967942849443
