date,value_ths,positions_ths,positions_raw_ths,value_jq,positions_jq,positions_raw_jq,same_position_symbol
2020-11-30,1465612.03,['513520'],513520.SH:1182300:1462505.10,1512644.66,['513520'],513520.XSHG:1220300:1509511.10,True
2020-12-01,1483346.53,['513520'],513520.SH:1182300:1480239.60,1530949.16,['513520'],513520.XSHG:1220300:1527815.60,True
2020-12-02,1480975.66,"['513520', '515220']",513520.SH:808700:1006831.50|515220.SH:355600:474014.80,1542896.82,['515220'],515220.XSHG:1155200:1539881.60,False
2020-12-03,1456206.09,"['513520', '515220']",513520.SH:487200:605589.60|515220.SH:662900:850500.70,1485136.82,['515220'],515220.XSHG:1155200:1482121.60,False
2020-12-04,1442067.0,['513520'],513520.SH:1089600:1345656.00,1468702.78,['513520'],513520.XSHG:1186900:1465821.50,True
2020-12-07,1438633.0,['513520'],513520.SH:1165200:1435526.40,1465137.28,['513520'],513520.XSHG:1186800:1462137.60,True
2020-12-08,1429764.51,"['159981', '513520']",159981.SZ:1070700:1038579.00|513520.SH:320900:391177.10,1458668.5,['159981'],159981.XSHE:1500900:1455873.00,False
2020-12-09,1448057.97,['159981'],159981.SZ:1470100:1445108.30,1478175.2,['159981'],159981.XSHE:1500700:1475188.10,True
2020-12-10,1478374.93,['159980'],159980.SZ:1271900:1475404.00,1509274.58,['159980'],159980.XSHE:1298600:1506376.00,True
2020-12-11,1491093.93,['159980'],159980.SZ:1271900:1488123.00,1522254.98,['159980'],159980.XSHE:1298400:1519128.00,True
2020-12-14,1502330.96,['501018'],501018.SH:2663100:1501988.40,1527448.58,['159980'],159980.XSHE:1298400:1524321.60,False
2020-12-15,1489836.83,['159980'],159980.SZ:1267500:1486777.50,1526150.18,['159980'],159980.XSHE:1298400:1523023.20,True
2020-12-16,1496174.33,['159980'],159980.SZ:1267500:1493115.00,1532642.18,['159980'],159980.XSHE:1298400:1529515.20,True
2020-12-17,1512651.83,['159980'],159980.SZ:1267500:1509592.50,1549521.38,['159980'],159980.XSHE:1298400:1546394.40,True
2020-12-18,1529728.04,['159981'],159981.SZ:1477800:1526567.40,1567170.02,['159981'],159981.XSHE:1514200:1564168.60,True
2020-12-21,1534161.44,['159981'],159981.SZ:1477800:1531000.80,1571706.02,['159981'],159981.XSHE:1514000:1568504.00,True
2020-12-22,1512906.73,['512690'],512690.SH:585400:1509161.20,1549485.46,['512690'],512690.XSHG:599800:1546284.40,True
2020-12-23,1520058.59,['159967'],159967.SZ:2458600:1516956.20,1556972.33,['159967'],159967.XSHE:2518600:1553976.20,True
2020-12-24,1503336.07,['512690'],512690.SH:602500:1500225.00,1539997.18,['512690'],512690.XSHG:617200:1536828.00,True
2020-12-25,1525140.14,['515030'],515030.SH:932000:1521024.00,1563409.43,['515030'],515030.XSHG:956100:1560355.20,True
2020-12-28,1535754.02,['512690'],512690.SH:587900:1533243.20,1575047.69,['512690'],512690.XSHG:602700:1571841.60,True
2020-12-29,1509862.85,['512010'],512010.SH:516300:1507079.70,1549186.81,['512010'],512010.XSHG:529700:1546194.30,True
2020-12-30,1537987.73,['159967'],159967.SZ:2417100:1534858.50,1578200.13,['159967'],159967.XSHE:2480600:1575181.00,True
2020-12-31,1593581.03,['159967'],159967.SZ:2417100:1590451.80,1635243.53,['159967'],159967.XSHE:2480300:1632037.40,True
2021-01-04,1679379.58,['512670'],512670.SH:737600:1675827.20,1726009.05,['512670'],512670.XSHG:758200:1722630.40,True
2021-01-05,1661924.67,['512660'],512660.SH:1199200:1659692.80,1710232.56,['512660'],512660.XSHG:1233300:1706887.20,True
2021-01-06,1711936.34,['159949'],159949.SZ:1303200:1707192.00,1760512.32,['159949'],159949.XSHE:1341300:1757103.00,True
2021-01-07,1745818.49,['159949'],159949.SZ:1304000:1742144.00,1795380.12,['159949'],159949.XSHE:1341100:1791709.60,True
2021-01-08,1737331.51,['512010'],512010.SH:548500:1734357.00,1787394.8,['512010'],512010.XSHG:564200:1784000.40,True
2021-01-11,1707877.85,['159928'],159928.SZ:311300:1703744.90,1757263.39,['159928'],159928.XSHE:320400:1753549.20,True
2021-01-12,1735370.47,['159985'],159985.SZ:1306100:1731888.60,1785736.37,['159985'],159985.XSHE:1344100:1782276.60,True
2021-01-13,1796241.41,['159915'],159915.SZ:592500:1792312.50,1851228.4,['159915'],159915.XSHE:610800:1847670.00,True
2021-01-14,1773726.41,['159915'],159915.SZ:592500:1769797.50,1828014.6,['159915'],159915.XSHE:610700:1824160.90,True
2021-01-15,1782044.08,['512400'],512400.SH:1669900:1778443.50,1836144.6,['512400'],512400.XSHG:1720800:1832652.00,True
2021-01-18,1806630.63,['501018'],501018.SH:2941200:1802955.60,1861666.56,['501018'],501018.XSHG:3031200:1858125.60,True
2021-01-19,1774738.62,['159949'],159949.SZ:1352900:1770946.10,1825997.59,['159949'],159949.XSHE:1392200:1822389.80,True
2021-01-20,1833958.93,['501018'],501018.SH:2947200:1833158.40,1888763.54,['501018'],501018.XSHG:3030800:1885157.60,True
2021-01-21,1822160.39,['501018'],501018.SH:2942600:1818526.80,1876635.34,['501018'],501018.XSHG:3030500:1872849.00,True
2021-01-22,1824171.61,['159915'],159915.SZ:561300:1819173.30,1877740.24,['159915'],159915.XSHE:578200:1873946.20,True
2021-01-25,1845546.33,['512170'],512170.SH:658000:1843058.00,1901885.04,['512170'],512170.XSHG:677700:1898237.70,True
2021-01-26,1789076.41,['159995'],159995.SZ:1314800:1785498.40,1843912.79,['159995'],159995.XSHE:1355200:1840361.60,True
2021-01-27,1777243.21,['159995'],159995.SZ:1314800:1773665.20,1831711.69,['159995'],159995.XSHE:1355100:1828029.90,True
2021-01-28,1713173.35,['510900'],510900.SH:1388800:1709612.80,1765853.08,['510900'],510900.XSHG:1431700:1762422.70,True
2021-01-29,1700603.68,['511880'],511880.SH:16800:1685124.00,1754432.69,['511880'],511880.XSHG:17400:1745307.00,True
2021-02-01,1700754.88,['511880'],511880.SH:16800:1685275.20,1754589.29,['511880'],511880.XSHG:17400:1745463.60,True
2021-02-02,1703075.84,['501018'],501018.SH:2710700:1699608.90,1757054.05,['501018'],501018.XSHG:2797000:1753719.00,True
2021-02-03,1722050.74,['501018'],501018.SH:2710700:1718583.80,1776628.05,['501018'],501018.XSHG:2796600:1773044.40,True
2021-02-04,1749157.74,['501018'],501018.SH:2710700:1745690.80,1804588.75,['501018'],501018.XSHG:2796500:1800946.00,True
2021-02-05,1757289.84,['501018'],501018.SH:2710700:1753822.90,1812978.25,['501018'],501018.XSHG:2796500:1809335.50,True
2021-02-08,1778970.43,['501018'],501018.SH:2710600:1775443.00,1835345.25,['501018'],501018.XSHG:2796400:1831642.00,True
2021-02-09,1822518.4,['512800'],512800.SH:1406600:1818733.80,1880463.91,['512800'],512800.XSHG:1451600:1876918.80,True
2021-02-10,1804232.6,['512800'],512800.SH:1406600:1800448.00,1861586.51,['512800'],512800.XSHG:1451400:1857792.00,True
2021-02-18,1839397.6,['512800'],512800.SH:1406600:1835613.00,1897871.51,['512800'],512800.XSHG:1451400:1894077.00,True
2021-02-19,1853166.21,['159825'],159825.SZ:1517100:1850862.00,1912366.95,['159825'],159825.XSHE:1564500:1908690.00,True
2021-02-22,1834972.44,['159825'],159825.SZ:1516000:1831328.00,1893590.95,['159825'],159825.XSHE:1564300:1889674.40,True
2021-02-23,1792524.44,['159825'],159825.SZ:1516000:1788880.00,1849784.85,['159825'],159825.XSHE:1564400:1845992.00,True
2021-02-24,1769233.72,['501018'],501018.SH:2518800:1763160.00,1826470.5,['501018'],501018.XSHG:2604200:1822940.00,True
2021-02-25,1807017.2,['501018'],501018.SH:2522100:1803301.50,1865527.9,['501018'],501018.XSHG:2603900:1861788.50,True
2021-02-26,1784223.83,['159980'],159980.SZ:1351900:1780452.30,1844763.42,['159980'],159980.XSHE:1398000:1841166.00,True
2021-03-01,1766649.13,['159980'],159980.SZ:1351900:1762877.60,1826584.32,['159980'],159980.XSHE:1397900:1822861.60,True
2021-03-02,1730661.01,['513500'],513500.SH:726500:1726890.50,1788149.13,['513500'],513500.XSHG:750800:1784651.60,True
2021-03-03,1729934.51,['513500'],513500.SH:726500:1726164.00,1787393.23,['513500'],513500.XSHG:750700:1783663.20,True
2021-03-04,1691304.3,['511880'],511880.SH:16600:1668648.60,1746808.0,['511880'],511880.XSHG:17300:1739013.30,True
2021-03-05,1700481.38,['501018'],501018.SH:2324700:1697031.00,1756394.02,['501018'],501018.XSHG:2401400:1753022.00,True
2021-03-08,1772001.88,['511880'],511880.SH:17400:1749570.00,1830345.97,['511880'],511880.XSHG:18100:1819955.00,True
2021-03-09,1791217.11,['513030'],513030.SH:1520000:1786000.00,1848699.45,['513030'],513030.XSHG:1570400:1845220.00,True
2021-03-10,1780646.2,['501018'],501018.SH:2437600:1774572.80,1835447.21,['501018'],501018.XSHG:2516400:1831939.20,True
2021-03-11,1824517.89,['501018'],501018.SH:2440700:1820762.20,1880737.41,['501018'],501018.XSHG:2516000:1876936.00,True
2021-03-12,1839162.09,['501018'],501018.SH:2440700:1835406.40,1895833.41,['501018'],501018.XSHG:2516000:1892032.00,True
2021-03-15,1858687.69,['501018'],501018.SH:2440700:1854932.00,1915956.31,['501018'],501018.XSHG:2515900:1912084.00,True
2021-03-16,1829399.29,['501018'],501018.SH:2440700:1825643.60,1885760.41,['501018'],501018.XSHG:2516000:1881968.00,True
2021-03-17,1839162.09,['501018'],501018.SH:2440700:1835406.40,1895824.41,['501018'],501018.XSHG:2516000:1892032.00,True
2021-03-18,1823370.87,['513030'],513030.SH:1526500:1819588.00,1879734.46,['513030'],513030.XSHG:1573900:1876088.80,True
2021-03-19,1810180.73,"['513030', '515210']",513030.SH:58100:68906.60|515210.SH:1169400:1741236.60,1866165.06,['515210'],515210.XSHG:1250900:1862590.10,False
2021-03-22,1812463.53,['159980'],159980.SZ:1423000:1811479.00,1875139.13,['159980'],159980.XSHE:1470200:1871564.60,True
2021-03-23,1806231.97,['511880'],511880.SH:17800:1791303.00,1868774.57,['511880'],511880.XSHG:18500:1861747.50,True
2021-03-24,1806338.77,['511880'],511880.SH:17800:1791409.80,1868885.57,['511880'],511880.XSHG:18500:1861858.50,True
2021-03-25,1806374.37,['511880'],511880.SH:17800:1791445.40,1868922.57,['511880'],511880.XSHG:18500:1861895.50,True
2021-03-26,1808450.24,['513030'],513030.SH:1237100:1459778.00,1871716.1,['513030'],513030.XSHG:1583100:1868058.00,True
2021-03-29,1816339.01,['513030'],513030.SH:1529600:1812576.00,1879626.0,['513030'],513030.XSHG:1583000:1875855.00,True
2021-03-30,1827046.21,['513030'],513030.SH:1529600:1823283.20,1890702.3,['513030'],513030.XSHG:1582900:1886816.80,True
2021-03-31,1842342.21,['513030'],513030.SH:1529600:1838579.20,1906531.3,['513030'],513030.XSHG:1582900:1902645.80,True
2021-04-01,1851519.81,['513030'],513030.SH:1529600:1847756.80,1916028.7,['513030'],513030.XSHG:1582900:1912143.20,True
2021-04-02,1862227.01,['513030'],513030.SH:1529600:1858464.00,1927109.0,['513030'],513030.XSHG:1582900:1923223.50,True
2021-04-06,1886582.43,"['513030', '513500']",513030.SH:178900:220047.00|513500.SH:658700:1666511.00,1954276.86,['513500'],513500.XSHG:770900:1950377.00,False
2021-04-07,1883235.16,['513500'],513500.SH:743900:1879091.40,1951193.26,['513500'],513500.XSHG:770900:1947293.40,True
2021-04-08,1885656.26,['513090'],513090.SH:1484000:1881712.00,1953128.65,['513090'],513090.XSHG:1537300:1949296.40,True
2021-04-09,1870816.26,['513090'],513090.SH:1484000:1866872.00,1937751.05,['513090'],513090.XSHG:1537200:1933797.60,True
2021-04-12,1863080.2,['513100'],513100.SH:401100:1859098.50,1928390.78,['513100'],513100.XSHG:415200:1924452.00,True
2021-04-13,1859069.2,['513100'],513100.SH:401100:1855087.50,1924238.78,['513100'],513100.XSHG:415200:1920300.00,True
2021-04-14,1883135.2,['513100'],513100.SH:401100:1879153.50,1949150.78,['513100'],513100.XSHG:415200:1945212.00,True
2021-04-15,1864283.5,['513100'],513100.SH:401100:1860301.80,1929636.38,['513100'],513100.XSHG:415200:1925697.60,True
2021-04-16,1881530.8,['513100'],513100.SH:401100:1877549.10,1947489.98,['513100'],513100.XSHG:415200:1943551.20,True
2021-04-19,1885140.7,['513100'],513100.SH:401100:1881159.00,1951226.78,['513100'],513100.XSHG:415200:1947288.00,True
2021-04-20,1849353.31,['512480'],512480.SH:1938600:1845547.20,1883793.75,['512690'],512690.XSHG:738400:1879966.40,False
2021-04-21,1848093.07,['512690'],512690.SH:706800:1843334.40,1929569.75,['512690'],512690.XSHG:738300:1925486.40,True
2021-04-22,1847380.03,['512690'],512690.SH:707100:1843409.70,1928831.45,['512690'],512690.XSHG:738300:1924748.10,True
2021-04-23,1867178.83,['512690'],512690.SH:707100:1863208.50,1949503.85,['512690'],512690.XSHG:738300:1945420.50,True
2021-04-26,1830409.63,['512690'],512690.SH:707100:1826439.30,1911112.25,['512690'],512690.XSHG:738300:1907028.90,True
2021-04-27,1863643.33,['512690'],512690.SH:707100:1859673.00,1945812.35,['512690'],512690.XSHG:738300:1941729.00,True
2021-04-28,1895912.18,['159967'],159967.SZ:2695200:1892030.40,1979703.45,['159967'],159967.XSHE:2814700:1975919.40,True
2021-04-29,1895912.18,['159967'],159967.SZ:2695200:1892030.40,1979696.65,['159967'],159967.XSHE:2814400:1975708.80,True
2021-04-30,1925559.38,['159967'],159967.SZ:2695200:1921677.60,2010649.95,['159967'],159967.XSHE:2814300:2006595.90,True
2021-05-06,1865880.96,['159949'],159949.SZ:1434500:1861981.00,1948529.28,['159949'],159949.XSHE:1498300:1944793.40,True
2021-05-07,1838874.32,['159980'],159980.SZ:1307100:1835168.40,1919009.35,['159980'],159980.XSHE:1364200:1915336.80,True
2021-05-10,1895079.62,['159980'],159980.SZ:1307100:1891373.70,1977662.35,['159980'],159980.XSHE:1364000:1973708.00,True
2021-05-11,1850638.22,['159980'],159980.SZ:1307100:1846932.30,1931286.35,['159980'],159980.XSHE:1364000:1927332.00,True
2021-05-12,1862402.12,['159980'],159980.SZ:1307100:1858696.20,1943562.35,['159980'],159980.XSHE:1364000:1939608.00,True
2021-05-13,1824496.22,['159980'],159980.SZ:1307100:1820790.30,1904001.15,['159980'],159980.XSHE:1364100:1900191.30,True
2021-05-14,1807948.43,['518880'],518880.SH:482500:1804067.50,1886922.28,['518880'],518880.XSHG:503700:1883334.30,True
2021-05-17,1817886.76,['159992'],159992.SZ:1140200:1814058.20,1896986.83,['159992'],159992.XSHE:1190000:1893290.00,True
2021-05-18,1789381.76,['159992'],159992.SZ:1140200:1785553.20,1867231.33,['159992'],159992.XSHE:1189900:1863383.40,True
2021-05-19,1781263.68,['515120'],515120.SH:1536400:1777614.80,1858944.97,['515120'],515120.XSHG:1603600:1855365.20,True
2021-05-20,1784336.48,['515120'],515120.SH:1536400:1780687.60,1862147.77,['515120'],515120.XSHG:1603400:1858340.60,True
2021-05-21,1752072.08,['515120'],515120.SH:1536400:1748423.20,1828470.37,['515120'],515120.XSHG:1603500:1824783.00,True
2021-05-24,1736708.08,['515120'],515120.SH:1536400:1733059.20,1812435.37,['515120'],515120.XSHG:1603500:1808748.00,True
2021-05-25,1786132.59,['512010'],512010.SH:541400:1782830.20,1864772.37,['512010'],512010.XSHG:565200:1861203.60,True
2021-05-26,1788437.46,['512690'],512690.SH:1217400:1784708.40,1862506.27,['512010'],512010.XSHG:565100:1858613.90,False
2021-05-27,1800611.46,['512690'],512690.SH:1217400:1796882.40,1883552.59,['512170'],512170.XSHG:2065900:1879969.00,False
2021-05-28,1804263.66,['512690'],512690.SH:1217400:1800534.60,1840124.2,['159949'],159949.XSHE:1309000:1836527.00,False
2021-05-31,1809133.26,['512690'],512690.SH:1217400:1805404.20,1894630.05,['515030'],515030.XSHG:999500:1891054.00,False
2021-06-01,1813161.83,['515030'],515030.SH:964500:1808437.50,1877633.05,['515030'],515030.XSHG:999400:1873875.00,True
2021-06-02,1799655.79,['515030'],515030.SH:965000:1795865.00,1863641.45,['515030'],515030.XSHG:999400:1859883.40,True
2021-06-03,1790806.71,['512690'],512690.SH:1200200:1787097.80,1854501.21,['512670'],512670.XSHG:1064900:1850796.20,False
2021-06-04,1824835.67,['501018'],501018.SH:2322900:1821153.60,1881546.03,['501018'],501018.XSHG:2395300:1877915.20,True
2021-06-07,1855186.03,['512690'],512690.SH:1190600:1851383.00,1915468.13,['512690'],512690.XSHG:1229500:1911872.50,True
2021-06-08,1745897.14,['501018'],501018.SH:2165800:1689324.00,1800610.64,['501018'],501018.XSHG:2304000:1797120.00,True
2021-06-09,1784873.59,['501018'],501018.SH:2232200:1781295.60,1842077.34,['501018'],501018.XSHG:2303700:1838352.60,True
2021-06-10,1769248.19,['501018'],501018.SH:2232200:1765670.20,1825946.64,['501018'],501018.XSHG:2303800:1822305.80,True
2021-06-11,1771415.45,"['159995', '501018']",159995.SZ:999500:1333333.00|501018.SH:550900:437965.50,1826090.28,['159995'],159995.XSHE:1366200:1822510.80,False
2021-06-15,1798271.4,['501018'],501018.SH:2234200:1796296.80,1857142.14,['501018'],501018.XSHG:2305400:1853541.60,True
2021-06-16,1831777.31,['501018'],501018.SH:2232200:1828171.80,1891717.84,['501018'],501018.XSHG:2305100:1887876.90,True
2021-06-17,1827312.91,['501018'],501018.SH:2232200:1823707.40,1887107.64,['501018'],501018.XSHG:2305100:1883266.70,True
2021-06-18,1793829.91,['501018'],501018.SH:2232200:1790224.40,1852526.34,['501018'],501018.XSHG:2305200:1848770.40,True
2021-06-21,1822848.51,['501018'],501018.SH:2232200:1819243.00,1882488.94,['501018'],501018.XSHG:2305100:1878656.50,True
2021-06-22,1849629.91,['501018'],501018.SH:2232100:1845946.70,1910150.14,['501018'],501018.XSHG:2305100:1906317.70,True
2021-06-23,1860790.41,['501018'],501018.SH:2232100:1857107.20,1921670.64,['501018'],501018.XSHG:2305000:1917760.00,True
2021-06-24,1855487.13,['159851'],159851.SZ:699500:849892.50,1910302.7,['159851'],159851.XSHE:1569200:1906578.00,True
2021-06-25,1860680.89,['501018'],501018.SH:1931200:1608689.60,1932782.86,['501018'],501018.XSHG:2315800:1929061.40,True
2021-06-28,1866677.09,['588080'],588080.SH:1166400:1862740.80,1939018.32,['588080'],588080.XSHG:1211800:1935244.60,True
2021-06-29,1880413.91,['515790'],515790.SH:1405600:1876476.00,1952263.78,['515790'],515790.XSHG:1459600:1948566.00,True
2021-06-30,1905714.71,['515790'],515790.SH:1405600:1901776.80,1978530.78,['515790'],515790.XSHG:1459400:1974568.20,True
2021-07-01,1867477.96,['515030'],515030.SH:891200:1863499.20,1930575.6,['516160'],516160.XSHG:1750100:1926860.10,False
2021-07-02,1861239.56,['515030'],515030.SH:891200:1857260.80,1916571.8,['516160'],516160.XSHG:1749900:1912640.70,False
2021-07-05,1885791.7,['501018'],501018.SH:1579700:1342745.00,1935778.59,['501018'],501018.XSHG:2273000:1932050.00,True
2021-07-06,1907826.63,['501018'],501018.SH:2203700:1903996.80,1967595.59,['501018'],501018.XSHG:2272700:1963612.80,True
2021-07-07,1855135.35,['513100'],513100.SH:376400:1851511.60,1911560.17,['513100'],513100.XSHG:387800:1907588.20,True
2021-07-08,1851747.75,['513100'],513100.SH:376400:1848124.00,1908069.97,['513100'],513100.XSHG:387800:1904098.00,True
2021-07-09,1849112.95,['513100'],513100.SH:376400:1845489.20,1905355.37,['513100'],513100.XSHG:387800:1901383.40,True
2021-07-12,1860781.35,['513100'],513100.SH:376400:1857157.60,1917377.17,['513100'],513100.XSHG:387800:1913405.20,True
2021-07-13,1875451.47,['159967'],159967.SZ:2217600:1871654.40,1932686.95,['159967'],159967.XSHE:2285500:1928962.00,True
2021-07-14,1862145.87,['159967'],159967.SZ:2217600:1858348.80,1918970.75,['159967'],159967.XSHE:2285300:1915081.40,True
2021-07-15,1899845.07,['159967'],159967.SZ:2217600:1896048.00,1957820.85,['159967'],159967.XSHE:2285300:1953931.50,True
2021-07-16,1839575.4,['159870'],159870.SZ:1715600:1835692.00,1898142.96,['159870'],159870.XSHE:1770500:1894435.00,True
2021-07-19,1824611.92,['159985'],159985.SZ:1369000:1820770.00,1881115.71,['159985'],159985.XSHE:1411600:1877428.00,True
2021-07-20,1819135.92,['159985'],159985.SZ:1369000:1815294.00,1875464.01,['159985'],159985.XSHE:1411500:1871649.00,True
2021-07-21,1802205.83,['511880'],511880.SH:17600:1783056.00,1862760.51,['159985'],159985.XSHE:1411500:1858945.50,False
2021-07-22,1815068.65,['159870'],159870.SZ:1661800:1811362.00,1851964.43,['159870'],159870.XSHE:1695800:1848422.00,True
