trade_date,target_symbol,is_weak,candidates_json,local_target,jq_target,jq_top10_raw,target_match
2023-09-21,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.39951779255008607, ""annualized_return"": 0.43912526131396157, ""r_squared"": 0.9098037114845977, ""close"": 4.58}]",518880,518880,"518880.XSHG:0.4079,161226.XSHE:0.0271",True
2023-09-22,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.3671052149163432, ""annualized_return"": 0.41198675749389246, ""r_squared"": 0.8910607155177442, ""close"": 4.561}]",518880,501018,"501018.XSHG:2.1512,161226.XSHE:0.0262",False
2023-09-25,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.3513740095848514, ""annualized_return"": 0.39664499493051153, ""r_squared"": 0.8858652298043211, ""close"": 4.581}]",518880,518880,"518880.XSHG:0.3479,161226.XSHE:0.0215",True
2023-09-26,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.3312681692594874, ""annualized_return"": 0.3783827199134939, ""r_squared"": 0.8754844019706346, ""close"": 4.578}]",518880,518880,518880.XSHG:0.3349,True
2023-09-27,511880,True,[],511880,511880,,True
2023-09-28,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 1.1822749053716328, ""annualized_return"": 1.6741469144529488, ""r_squared"": 0.7061954331277778, ""close"": 1.413}]",501018,501018,501018.XSHG:1.1504,True
2023-10-09,511880,True,[],511880,511880,,True
2023-10-10,511880,True,[],511880,511880,,True
2023-10-11,511880,True,[],511880,511880,,True
2023-10-12,511880,True,[],511880,511880,,True
2023-10-13,515120,False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 1.828589566510922, ""annualized_return"": 2.24005436448061, ""r_squared"": 0.8163148160624699, ""close"": 0.654}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 1.7070854228547743, ""annualized_return"": 2.0987654873853003, ""r_squared"": 0.8133759741692285, ""close"": 0.874}]",515120,515120,"515120.XSHG:1.7930,159992.XSHE:1.6986,512010.XSHG:0.6097,512170.XSHG:0.3906,513120.XSHG:0.3392,159883.XSHE:0.1455",True
2023-10-16,511880,True,[],511880,511880,,True
2023-10-17,511880,True,[],511880,511880,,True
2023-10-18,511880,True,[],511880,511880,,True
2023-10-19,511880,True,[],511880,511880,,True
2023-10-20,511880,True,[],511880,511880,,True
2023-10-23,511880,True,[],511880,511880,,True
2023-10-24,511880,True,[],511880,511880,,True
2023-10-25,511880,True,[],511880,511880,,True
2023-10-26,511880,True,[],511880,511880,,True
2023-10-27,511880,True,[],511880,511880,,True
2023-10-30,511880,False,[],511880,511880,,True
2023-10-31,561980,False,"[{""symbol"": ""561980"", ""rank"": 1, ""momentum_score"": 0.27485135690391715, ""annualized_return"": 0.677217488424495, ""r_squared"": 0.4058538971628479, ""close"": 0.21582975645044605}]",561980,561980,561980.XSHG:0.2670,True
2023-11-01,561980,False,"[{""symbol"": ""561980"", ""rank"": 1, ""momentum_score"": 0.3602085550046904, ""annualized_return"": 0.7723174308771428, ""r_squared"": 0.4663996183481076, ""close"": 0.2140024113817217}]",561980,561980,561980.XSHG:0.3711,True
2023-11-02,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 0.6871849559760755, ""annualized_return"": 1.622454993119638, ""r_squared"": 0.4235463904331572, ""close"": 0.879}]",513120,513120,"513120.XSHG:0.7202,561980.XSHG:0.3737",True
2023-11-03,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 0.9685247466529369, ""annualized_return"": 1.9903897776430588, ""r_squared"": 0.486600543035257, ""close"": 0.893}]",513120,513120,"513120.XSHG:0.9427,561980.XSHG:0.3543",True
2023-11-06,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 1.4139611874789544, ""annualized_return"": 2.707886007979446, ""r_squared"": 0.5221642208395676, ""close"": 0.935}]",513120,513120,"513120.XSHG:1.4374,561980.XSHG:0.4624,518880.XSHG:0.2436",True
2023-11-07,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 1.8465295203919436, ""annualized_return"": 3.2474653240346427, ""r_squared"": 0.5686063856404231, ""close"": 0.92}]",513120,513120,"513120.XSHG:1.9204,159892.XSHE:1.1011,561980.XSHG:0.5304,513310.XSHG:0.4745,518880.XSHG:0.2717",True
2023-11-08,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.3604053969890155, ""annualized_return"": 3.8373970783424776, ""r_squared"": 0.6151058513883497, ""close"": 0.927}]",513120,513120,"513120.XSHG:2.4940,159892.XSHE:1.6800,561980.XSHG:0.7229,513310.XSHG:0.7137,512480.XSHG:0.6574,159995.XSHE:0.5564,588200.XSHG:0.5167,159985.XSHE:0.4645,518880.XSHG:0.2708",True
2023-11-09,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.6036551730614943, ""annualized_return"": 4.06722268947272, ""r_squared"": 0.6401555488467822, ""close"": 0.917}]",513120,513120,"513120.XSHG:2.6177,159892.XSHE:1.9642,513310.XSHG:0.7988,512480.XSHG:0.7163,561980.XSHG:0.7132,159985.XSHE:0.6813,588200.XSHG:0.5995,159995.XSHE:0.5944,512880.XSHG:0.2496,518880.XSHG:0.2431",True
2023-11-10,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.7423845211620677, ""annualized_return"": 4.085981721464193, ""r_squared"": 0.671169062444887, ""close"": 0.901}]",513120,513120,"513120.XSHG:2.7594,159892.XSHE:2.2654,513310.XSHG:0.8880,159985.XSHE:0.8455,512480.XSHG:0.7451,561980.XSHG:0.7387,588200.XSHG:0.6705,159995.XSHE:0.6195,159516.XSHE:0.3986,512880.XSHG:0.3966",True
2023-11-13,513120,False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.5248901169139595, ""annualized_return"": 3.7786114808971094, ""r_squared"": 0.6682058024961343, ""close"": 0.892}, {""symbol"": ""159892"", ""rank"": 2, ""momentum_score"": 2.291535442375337, ""annualized_return"": 3.5811389286894855, ""r_squared"": 0.6398901265787871, ""close"": 0.615}]",513120,513120,"513120.XSHG:2.4376,159892.XSHE:2.2019,159985.XSHE:0.9985,513310.XSHG:0.8913,588200.XSHG:0.7948,512480.XSHG:0.7770,561980.XSHG:0.6943,159995.XSHE:0.6234,159516.XSHE:0.4986,512880.XSHG:0.4493",True
2023-11-14,159892,False,"[{""symbol"": ""159892"", ""rank"": 1, ""momentum_score"": 2.253816163790229, ""annualized_return"": 3.4697237133496657, ""r_squared"": 0.6495664640728407, ""close"": 0.618}, {""symbol"": ""513120"", ""rank"": 2, ""momentum_score"": 2.227054281470735, ""annualized_return"": 3.4171024674501522, ""r_squared"": 0.6517376352288806, ""close"": 0.896}]",159892,159892,"159892.XSHE:2.1442,513120.XSHG:2.1170,159985.XSHE:1.0663,588200.XSHG:0.9980,513310.XSHG:0.9121,512480.XSHG:0.8756,561980.XSHG:0.7301,588220.XSHG:0.7224,159995.XSHE:0.6897,159516.XSHE:0.6333",True
2023-11-15,159892,False,"[{""symbol"": ""159892"", ""rank"": 1, ""momentum_score"": 2.2018360363523417, ""annualized_return"": 3.369523970143895, ""r_squared"": 0.6534561130480139, ""close"": 0.625}]",159892,159892,"159892.XSHE:2.1407,513120.XSHG:1.9593,588200.XSHG:1.3491,159869.XSHE:1.3125,512480.XSHG:1.0820,159985.XSHE:1.0432,513310.XSHG:1.0345,588220.XSHG:1.0064,159995.XSHE:0.8663,159516.XSHE:0.7898",True
2023-11-16,159892,False,"[{""symbol"": ""159892"", ""rank"": 1, ""momentum_score"": 1.9524192758684775, ""annualized_return"": 3.0400916311100863, ""r_squared"": 0.6422238250613366, ""close"": 0.61}, {""symbol"": ""159869"", ""rank"": 2, ""momentum_score"": 1.8544874442778294, ""annualized_return"": 3.586000588928547, ""r_squared"": 0.5171464416384626, ""close"": 1.096}]",159892,159892,"159892.XSHE:1.9302,159869.XSHE:1.8437,513120.XSHG:1.5079,588200.XSHG:1.4159,512980.XSHG:1.1615,588220.XSHG:1.1466,513310.XSHG:1.1268,512480.XSHG:1.0780,159985.XSHE:0.9752,563300.XSHG:0.8577",True
2023-11-17,513310,True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.3054931813567234, ""annualized_return"": 1.8773608315326706, ""r_squared"": 0.6953874606465096, ""close"": 1.241}]",513310,513310,"513310.XSHG:1.3199,159509.XSHE:0.5044,513030.XSHG:0.4851,513100.XSHG:0.4518,513520.XSHG:0.2821,513500.XSHG:0.2397,518880.XSHG:0.0046",True
2023-11-20,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.7654824292512086, ""annualized_return"": 1.2782978605721973, ""r_squared"": 0.5988294691415348, ""close"": 1.214}]",513030,513310,"513310.XSHG:1.3784,159509.XSHE:0.9718,513030.XSHG:0.7770,513100.XSHG:0.6673,513520.XSHG:0.4881,513500.XSHG:0.3551",False
2023-11-21,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.4909270501568397, ""annualized_return"": 2.578433585009344, ""r_squared"": 0.5782297666400574, ""close"": 1.046}]",159509,159509,"159509.XSHE:1.5053,513310.XSHG:1.2695,513030.XSHG:1.0170,513100.XSHG:0.8970,513520.XSHG:0.6248,513500.XSHG:0.4893",True
2023-11-22,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.0584992502899713, ""annualized_return"": 2.9847069014152763, ""r_squared"": 0.6896822094370072, ""close"": 1.034}]",159509,159509,"159509.XSHE:2.0478,513030.XSHG:1.2750,513100.XSHG:1.1357,513520.XSHG:0.8043,513500.XSHG:0.6463",True
2023-11-23,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.5825218824897087, ""annualized_return"": 3.3294751315565625, ""r_squared"": 0.7756543540489982, ""close"": 1.038}]",159509,159509,"159509.XSHE:2.5951,513030.XSHG:1.5432,513100.XSHG:1.3760,513520.XSHG:0.8996,513500.XSHG:0.8408",True
2023-11-24,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.824471344141374, ""annualized_return"": 3.4467888413371677, ""r_squared"": 0.8194500661797524, ""close"": 1.035}]",159509,159509,"159509.XSHE:2.8532,513030.XSHG:1.6449,513100.XSHG:1.4846,513520.XSHG:0.9577,513500.XSHG:0.9429",True
2023-11-27,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.7908323634692944, ""annualized_return"": 1.9859064334226657, ""r_squared"": 0.9017707648908889, ""close"": 1.226}]",513030,513030,"513030.XSHG:1.7661,513520.XSHG:0.9555,161226.XSHE:0.0021",True
2023-11-28,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.7357965571252576, ""annualized_return"": 1.9219733988970273, ""r_squared"": 0.9031324565269155, ""close"": 1.219}]",513030,513030,"513030.XSHG:1.7628,513520.XSHG:0.9132,513500.XSHG:0.8940,513310.XSHG:0.3001,161226.XSHE:0.0309",True
2023-11-29,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.748443616017702, ""annualized_return"": 1.9120259103187247, ""r_squared"": 0.914445566130558, ""close"": 1.227}]",513030,513030,"513030.XSHG:1.7397,513520.XSHG:0.9075,513310.XSHG:0.2533,161226.XSHE:0.1012",True
2023-11-30,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.913131426566466, ""annualized_return"": 1.069905970349934, ""r_squared"": 0.8534688578920707, ""close"": 1.245}]",513520,513030,"513030.XSHG:1.7618,513100.XSHG:1.0692,513520.XSHG:0.8677,513310.XSHG:0.1885,161226.XSHE:0.1741",False
2023-12-01,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.7261107886633529, ""annualized_return"": 1.8775464686511252, ""r_squared"": 0.9193438444713609, ""close"": 1.24}]",513030,513030,"513030.XSHG:1.7424,513520.XSHG:0.8388,513500.XSHG:0.5996,161226.XSHE:0.3233",True
2023-12-04,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.6619051953614716, ""annualized_return"": 1.81206905758029, ""r_squared"": 0.9171312695889545, ""close"": 1.246}]",513030,513030,"513030.XSHG:1.6697,513520.XSHG:0.7898,513500.XSHG:0.5234,161226.XSHE:0.5102",True
2023-12-05,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.4738372230601149, ""annualized_return"": 1.6332657000165742, ""r_squared"": 0.902386686406969, ""close"": 1.237}]",513030,513030,"513030.XSHG:1.4987,513500.XSHG:0.4204",True
2023-12-06,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.5657524491490894, ""annualized_return"": 0.7100977583675292, ""r_squared"": 0.7967247361119958, ""close"": 1.254}]",513520,513030,"513030.XSHG:1.4172,513520.XSHG:0.5376,513500.XSHG:0.3405,513100.XSHG:0.2234,513290.XSHG:0.0004",False
2023-12-07,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.3252507567356613, ""annualized_return"": 1.4729691782186327, ""r_squared"": 0.8997138408139552, ""close"": 1.252}]",513030,513030,"513030.XSHG:1.3110,513520.XSHG:0.4881,513290.XSHG:0.0068,518880.XSHG:0.0017",True
2023-12-08,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.2794380085930774, ""annualized_return"": 1.4240855889020536, ""r_squared"": 0.8984277479975785, ""close"": 1.259}]",513030,513030,"513030.XSHG:1.2595,513520.XSHG:0.4341,513500.XSHG:0.2182,159509.XSHE:0.1092,513100.XSHG:0.0768,513290.XSHG:0.0354,518880.XSHG:0.0116",True
2023-12-11,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.339470331249422, ""annualized_return"": 1.4810572108963815, ""r_squared"": 0.9044014784808571, ""close"": 1.275}]",513030,513030,"513030.XSHG:1.3281,513520.XSHG:0.3682,513500.XSHG:0.2202,513290.XSHG:0.0882,513100.XSHG:0.0661,159509.XSHE:0.0645",True
2023-12-12,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.3543267612681267, ""annualized_return"": 1.4896131487756272, ""r_squared"": 0.9091801870715911, ""close"": 1.272}]",513030,513030,"513030.XSHG:1.3733,513520.XSHG:0.3874,513290.XSHG:0.2480,513500.XSHG:0.2418,513100.XSHG:0.0787,159509.XSHE:0.0563",True
2023-12-13,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.299568757534558, ""annualized_return"": 1.4284955174451994, ""r_squared"": 0.9097464721896914, ""close"": 1.274}]",513030,513030,"513030.XSHG:1.2800,513290.XSHG:0.4379,513520.XSHG:0.3821,513500.XSHG:0.2729,513100.XSHG:0.1057,159509.XSHE:0.0678",True
2023-12-14,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.312593048306099, ""annualized_return"": 1.4279417201695246, ""r_squared"": 0.919220322346397, ""close"": 1.292}]",513030,513030,"513030.XSHG:1.2921,513290.XSHG:0.8849,513520.XSHG:0.4223,513500.XSHG:0.3154,513100.XSHG:0.1519,159509.XSHE:0.0878,518880.XSHG:0.0122",True
2023-12-15,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.3430171553797434, ""annualized_return"": 1.9290653019787194, ""r_squared"": 0.6962009808595682, ""close"": 1.105}]",513290,513290,"513290.XSHG:1.3514,513030.XSHG:1.2657,513520.XSHG:0.5143,513500.XSHG:0.3567,513100.XSHG:0.1860,159509.XSHE:0.0967,518880.XSHG:0.0150,161226.XSHE:0.0116",True
2023-12-18,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.731551916280253, ""annualized_return"": 2.3546759527517453, ""r_squared"": 0.735367392806942, ""close"": 1.11}]",513290,513290,"513290.XSHG:1.6885,513030.XSHG:1.1235,513520.XSHG:0.5720,513500.XSHG:0.3823,513100.XSHG:0.2243,159509.XSHE:0.1081,518880.XSHG:0.0158",True
2023-12-19,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.957143558190184, ""annualized_return"": 2.5387178375576736, ""r_squared"": 0.7709181104084484, ""close"": 1.093}]",513290,513290,"513290.XSHG:1.9662,513030.XSHG:0.9796,513520.XSHG:0.6185,513500.XSHG:0.4425,513100.XSHG:0.3020,159509.XSHE:0.1630,518880.XSHG:0.0162,161226.XSHE:0.0000",True
2023-12-20,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.2989355033571117, ""annualized_return"": 2.8559881895604855, ""r_squared"": 0.8049527346648098, ""close"": 1.112}]",513290,513290,"513290.XSHG:2.2811,513030.XSHG:0.9367,513520.XSHG:0.7410,513500.XSHG:0.5207,513100.XSHG:0.4039,159509.XSHE:0.2318,518880.XSHG:0.0271,161226.XSHE:0.0003",True
2023-12-21,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.8890143918698554, ""annualized_return"": 1.2324446076551419, ""r_squared"": 0.7213422707583594, ""close"": 1.302}]",513520,513520,"513520.XSHG:0.9410,513500.XSHG:0.5670,513100.XSHG:0.5167,159509.XSHE:0.2936,518880.XSHG:0.0417,161226.XSHE:0.0003",True
2023-12-22,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.2993202924145177, ""annualized_return"": 2.7252468834266064, ""r_squared"": 0.8437108235579204, ""close"": 1.086}]",513290,513290,"513290.XSHG:2.2993,513520.XSHG:0.9617,513500.XSHG:0.6407,513100.XSHG:0.6169,159509.XSHE:0.3899,518880.XSHG:0.0670,159980.XSHE:0.0066,161226.XSHE:0.0000",True
2023-12-25,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.5677335380749655, ""annualized_return"": 2.9644246023145295, ""r_squared"": 0.8661827782936897, ""close"": 1.123}]",513290,513290,"513290.XSHG:2.6359,513520.XSHG:1.1551,513030.XSHG:0.7183,513100.XSHG:0.7126,513500.XSHG:0.7036,159509.XSHE:0.5391,518880.XSHG:0.0944,159980.XSHE:0.0355,161226.XSHE:0.0000",True
2023-12-26,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.8056559671805053, ""annualized_return"": 3.1562182713024134, ""r_squared"": 0.8889296385774839, ""close"": 1.125}]",513290,513290,"513290.XSHG:2.8280,513520.XSHG:1.4245,513100.XSHG:0.7740,513500.XSHG:0.7311,513030.XSHG:0.7247,159509.XSHE:0.6682,518880.XSHG:0.1097,159980.XSHE:0.1042",True
2023-12-27,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.1033499328993166, ""annualized_return"": 3.420167626398679, ""r_squared"": 0.9073677877499353, ""close"": 1.14}]",513290,513290,"513290.XSHG:3.0807,513520.XSHG:1.6116,513100.XSHG:0.8833,159509.XSHE:0.8807,513500.XSHG:0.7470,513030.XSHG:0.7124,159980.XSHE:0.1808,518880.XSHG:0.1271,159518.XSHE:0.0262,513310.XSHG:0.0026",True
2023-12-28,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.265279853007519, ""annualized_return"": 3.569535415303535, ""r_squared"": 0.9147632599492941, ""close"": 1.146}]",513290,513290,"513290.XSHG:3.2413,513520.XSHG:1.5454,159509.XSHE:0.9384,513100.XSHG:0.9104,513500.XSHG:0.7391,513030.XSHG:0.6754,159980.XSHE:0.2588,518880.XSHG:0.1467,159518.XSHE:0.0821,513310.XSHG:0.0162",True
2023-12-29,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.321791623027672, ""annualized_return"": 3.5991587728658434, ""r_squared"": 0.922935561518083, ""close"": 1.141}]",513290,513290,"513290.XSHG:3.2948,513520.XSHG:1.4579,159509.XSHE:0.9724,513100.XSHG:0.9104,513500.XSHG:0.7097,513030.XSHG:0.5389,159980.XSHE:0.2729,518880.XSHG:0.1260",True
2024-01-02,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.154257698519407, ""annualized_return"": 3.432157531019887, ""r_squared"": 0.9190305718811513, ""close"": 1.137}]",513290,513290,"513290.XSHG:3.1262,513520.XSHG:1.3466,159509.XSHE:0.9586,513100.XSHG:0.8733,513500.XSHG:0.6637,513030.XSHG:0.4798,159980.XSHE:0.2985,518880.XSHG:0.1268",True
2024-01-03,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.232266583791508, ""annualized_return"": 3.502582703340426, ""r_squared"": 0.9228237725004704, ""close"": 1.163}]",513290,513290,"513290.XSHG:3.2203,513520.XSHG:1.1243,159509.XSHE:0.6490,513100.XSHG:0.6296,513500.XSHG:0.5749,513030.XSHG:0.3571,159980.XSHE:0.3248,518880.XSHG:0.1447",True
2024-01-04,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.012979218306282, ""annualized_return"": 3.2865591147161997, ""r_squared"": 0.9167579566164165, ""close"": 1.151}]",513290,513290,"513290.XSHG:2.9329,513520.XSHG:0.7005,513500.XSHG:0.4419,513100.XSHG:0.4164,159509.XSHE:0.3946,159980.XSHE:0.2887,513030.XSHG:0.1563,518880.XSHG:0.1386",True
2024-01-05,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.7373178070050126, ""annualized_return"": 3.001718731112782, ""r_squared"": 0.9119168223966967, ""close"": 1.155}]",513290,513290,"513290.XSHG:2.7857,513520.XSHG:0.8334,518880.XSHG:0.1660",True
2024-01-08,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.459069792141859, ""annualized_return"": 2.7164684897374793, ""r_squared"": 0.9052451009212718, ""close"": 1.156}]",513290,513290,"513290.XSHG:2.4122,513520.XSHG:0.6263",True
2024-01-09,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.08280770751221336, ""annualized_return"": 0.3498355996736531, ""r_squared"": 0.23670463380359574, ""close"": 1.082}]",159509,513290,"513290.XSHG:2.5192,513520.XSHG:0.7206,513500.XSHG:0.1736,513100.XSHG:0.0831,159509.XSHE:0.0742,513030.XSHG:0.0131",False
2024-01-10,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.4672449762606297, ""annualized_return"": 2.7146582856787087, ""r_squared"": 0.9088602382394433, ""close"": 1.182}]",513290,513290,"513290.XSHG:2.4672,513520.XSHG:0.9478,513500.XSHG:0.1617,159509.XSHE:0.0742,513100.XSHG:0.0705,513030.XSHG:0.0073",True
2024-01-11,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.370925545178678, ""annualized_return"": 2.6128149308652886, ""r_squared"": 0.907421921534066, ""close"": 1.182}]",513290,513290,"513290.XSHG:2.3811,513520.XSHG:1.1577,513500.XSHG:0.1586,159509.XSHE:0.0788,513100.XSHG:0.0619,513030.XSHG:0.0035",True
2024-01-12,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.0228447608594093, ""annualized_return"": 2.2932439986931286, ""r_squared"": 0.8820887624745496, ""close"": 1.163}]",513290,513290,"513290.XSHG:2.0455,513520.XSHG:1.6005,513500.XSHG:0.1439,159509.XSHE:0.0813,513100.XSHG:0.0524,501018.XSHG:0.0000",True
2024-01-15,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.818292591448293, ""annualized_return"": 2.0840998635880426, ""r_squared"": 0.872459435949423, ""close"": 1.177}]",513290,513520,"513520.XSHG:2.1147,513290.XSHG:1.7502,518880.XSHG:0.1378,513500.XSHG:0.1329,159509.XSHE:0.0920,513100.XSHG:0.0421,501018.XSHG:0.0003,513030.XSHG:0.0002",False
2024-01-16,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.1466743072607701, ""annualized_return"": 0.22444844629249916, ""r_squared"": 0.6534877370887455, ""close"": 4.677}]",518880,513520,"513520.XSHG:3.5427,518880.XSHG:0.1433,513500.XSHG:0.1224,159509.XSHE:0.1115,513100.XSHG:0.0344,501018.XSHG:0.0008",False
2024-01-17,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.0893369399746309, ""annualized_return"": 0.41913451052783124, ""r_squared"": 0.21314622807395567, ""close"": 1.101}]",159509,513500,"513500.XSHG:0.1031,159509.XSHE:0.1018,513100.XSHG:0.0219,159980.XSHE:0.0007",False
2024-01-18,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.10765125187122264, ""annualized_return"": 0.4692384119514543, ""r_squared"": 0.22941696401947553, ""close"": 1.115}]",159509,159509,"159509.XSHE:0.0971,513500.XSHG:0.0603,513100.XSHG:0.0116,501018.XSHG:0.0010",True
2024-01-19,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.617014814604728, ""annualized_return"": 3.7358748821114736, ""r_squared"": 0.700509223993503, ""close"": 1.46}]",513520,513520,"513520.XSHG:2.4704,159509.XSHE:0.2006,513500.XSHG:0.0691,513100.XSHG:0.0296,501018.XSHG:0.0001",True
2024-01-22,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.467041709405057, ""annualized_return"": 4.79294973392708, ""r_squared"": 0.7233628353878757, ""close"": 1.552}]",513520,513520,"513520.XSHG:2.9233,159509.XSHE:0.4110,513500.XSHG:0.1147,513100.XSHG:0.1001",True
2024-01-23,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.61875451078791, ""annualized_return"": 1.403870241863491, ""r_squared"": 0.44074907518986806, ""close"": 1.172}]",159509,513520,"513520.XSHG:4.4788,159509.XSHE:0.6155,513100.XSHG:0.1856,513500.XSHG:0.1571",False
2024-01-24,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.9026318154187504, ""annualized_return"": 1.7755209351346277, ""r_squared"": 0.5083757659834683, ""close"": 1.181}]",159509,159509,"159509.XSHE:0.9424,513100.XSHG:0.3189,513500.XSHG:0.2432,513030.XSHG:0.0214,501018.XSHG:0.0008",True
2024-01-25,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.283365360074809, ""annualized_return"": 2.1875697448082, ""r_squared"": 0.5866626026990197, ""close"": 1.185}]",159509,159509,"159509.XSHE:1.2778,513100.XSHG:0.4409,513500.XSHG:0.3217,501018.XSHG:0.0097,513030.XSHG:0.0081",True
2024-01-26,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.5632641520653523, ""annualized_return"": 2.412927158600742, ""r_squared"": 0.6478704284516777, ""close"": 1.17}]",159509,159509,"159509.XSHE:1.5788,512800.XSHG:0.6968,513100.XSHG:0.5627,513500.XSHG:0.4119",True
2024-01-29,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.8605426008731945, ""annualized_return"": 2.676837033011303, ""r_squared"": 0.6950526229010588, ""close"": 1.185}]",159509,159509,"159509.XSHE:1.7689,512800.XSHG:0.8873,513100.XSHG:0.6230,513500.XSHG:0.4362",True
2024-01-30,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.3154360698700147, ""annualized_return"": 3.110139753856707, ""r_squared"": 0.7444797511104684, ""close"": 1.207}]",159509,159509,"159509.XSHE:2.3154,513520.XSHG:1.2356,512800.XSHG:1.0267,513100.XSHG:0.8228,513500.XSHG:0.5267,501018.XSHG:0.4131",True
